name,name_id,edu_type,university,university_id,qualification,award_date
Curtis Buono,1870089,Education,McIntire School of Commerce University of Virginia,667050,Graduated,
Jim Bunting,1870091,Education,University of Western Ontario,62795,BA,1999-01-01
Jim Bunting,1870091,Education,University of Western Ontario,62795,LLB,2002-01-01
Andre Bussire,1870093,Education,Universit du Qubec  Montral (UQAM),592717,BBA,
Andre Bussire,1870093,Professional Qualifications,Association des courtiers et agents immobiliers du Qubec (ACAIQ),1223834,Certified,1988-01-01
Anirvan Mukerjee,1870094,Professional Qualifications,GE Insurance Inc,815479,Six Sigma Master Black Belt,2006-01-01
Anirvan Mukerjee,1870094,Professional Qualifications,GENERAL ELECTRIC CO,12986,Six Sigma Black Belt (SSBB),2004-01-01
Anirvan Mukerjee,1870094,Education,Devi Ahilya Vishwavidyalaya,1668010,MBA,1994-01-01
David Butchello,1870095,Professional Qualifications,Certified Commercial Investment Member (CCIM) Institute,489589,Certified Commercial Investment Member (CCIM),
David Butchello,1870095,Education,Alfred University,60030,BS,1986-01-01
David Butchello,1870095,Professional Qualifications,American Hotel & Lodging Educational Institute (AH&LA),836963,Certified Hotel Administrator (CHA),
David Butchello,1870095,Education,Alfred State College,88991,Associate Degree,
Brian Butterfield,1870097,Education,Hankamer School of Business Baylor University,860769,BBA,1999-01-01
Franois Asselin,1870098,Education,Instituts Universitaires de Technologie (IUT),824879,Diploma,
Zack Perkins,1870099,Education,Princeton University,61632,Studied,
Mark Byers,1870100,Education,University of Alabama (UA),62136,Graduated,1986-01-01
Phil Cadorette,1870106,Education,Pfeiffer University,422092,BS,1986-05-01
Phil Cadorette,1870106,Professional Qualifications,State of New York,80261,Certified General Real Estate Appraiser (CGREA),
Andrea Burke,1870107,Education,McGill University (Canada),61248,BComm (Hons),1991-01-01
Andrea Burke,1870107,Education,University College Toronto,2492866,LLB (Hons),1994-01-01
Dawn Calabrese,1870108,Professional Qualifications,Certified Commercial Investment Member (CCIM) Institute,489589,Certified Commercial Investment Member (CCIM),2011-01-01
