name,name_id,edu_type,university,university_id,qualification,award_date
Joseph Combs III,747236,Education,Duke University School of Law,76040,JD,1983-01-01
Carolyn Flanagan,747238,Education,Bates College,79140,BA,1996-01-01
Bengt Odner,747239,Education,Babson College,60120,MBA,
Glenn Miller,747240,Education,Washington and Lee University,62891,BA,
Glenn Miller,747240,Education,Northwestern University Pritzker School of Law,638744,JD,2001-01-01
J Gafner,747241,Education,University of Florida,62323,BS,1979-01-01
J Gafner,747241,Education,Harvard University,63830,Executive MBA,1988-01-01
Gabrielle Penn,747244,Education,Canisius College,60276,BA,2001-01-01
Gabrielle Penn,747244,Education,State University of New York Buffalo (SUNYB),83168,MBA,2007-01-01
Kevin Mulshine,747246,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Kevin Mulshine,747246,Education,University of South Florida (USF),62670,BBA,1983-01-01
Kevin Mulshine,747246,Education,University of Michigan,63187,MBA (Hons),1987-01-01
Kevin Mulshine,747246,Professional Qualifications,Financial Industry Regulatory Authority (FINRA),955132,Completed,
Kevin Mulshine,747246,Professional Qualifications,Chartered Institute of Management Accountants (USA),2439178,Chartered Management Accountant,
Joey Schwartz,747247,Education,York University (Canada),64608,BA (Hons),
Henry Schlesinger Jr,747248,Professional Qualifications,American Association of Petroleum Geologists (AAPG),78279,Certified Petroleum Geologist,
Henry Schlesinger Jr,747248,Education,University of Louisiana at Lafayette (Formerly known as University of Southwestern Louisiana),137197,BS,
Doctor Ford Tamer,747249,Education,Massachusetts Institute of Technology (MIT),40436,MS,1988-01-01
Doctor Ford Tamer,747249,Education,Massachusetts Institute of Technology (MIT),40436,PhD,1988-01-01
Praveen Nair,747250,Education,College of Materials Management,1213351,Masters Degree,
Praveen Nair,747250,Education,College of Materials Management,1213351,BComm,
Stefan Boekamp,747252,Professional Qualifications,Handwerskammer Ostwetfalen-Lippe,1194396,Masters Degree,
Stefan Boekamp,747252,Professional Qualifications,Handwerskammer Ostwetfalen-Lippe,1194396,MBA,
Paul Wussow,747253,Professional Qualifications,MicroTech Training Center,1214701,Certified,
Paul Wussow,747253,Education,University of Illinois (UIC),62367,BA,
Jim Clark,747256,Education,University of Alberta,62142,BA,1976-01-01
Jim Clark,747256,Education,Investment Dealers Association of Canada,250982,Completed,1979-01-01
