name,name_id,edu_type,university,university_id,qualification,award_date
Professor Doctor Richard Scher,1295676,Education,New York University (NYU),61424,MS,1960-01-01
Professor Doctor Richard Scher,1295676,Professional Qualifications,American Academy of Dermatology (AAD),420475,Certificate,
Professor Doctor Richard Scher,1295676,Education,Howard University College of Medicine,823454,MD,1955-01-01
Professor Doctor Richard Scher,1295676,Education,Brooklyn College City University of New York (CUNY),852071,MA,1951-01-01
Professor Doctor Larry Stanberry,1295677,Education,University of Illinois (UIC),62367,PhD,1979-01-01
Professor Doctor Larry Stanberry,1295677,Education,Southwestern University,481229,BS,
Professor Doctor Larry Stanberry,1295677,Education,University of Illinois (UIC),62367,MD,1977-01-01
Professor Doctor Norman Weiner,1295679,Education,Brooklyn College of Pharmacy Long Island University,1688818,BS,1959-01-01
Professor Doctor Norman Weiner,1295679,Education,Columbia University,60434,PhD,1965-01-01
Gord McKinnon,1295682,Education,University of Western Ontario,62795,Bachelor's Degree (Hons),2006-01-01
Remy Hinduja,1295692,Education,Wharton School University of Pennsylvania,64966,Graduated,
Kamran Razavi,1295701,Education,Miami University Ohio,61276,BS,2001-01-01
Kamran Razavi,1295701,Education,University of New South Wales,62524,Studied,2001-01-01
Ryan Smiley,1295703,Education,Wharton School University of Pennsylvania,64966,BS (cum laude),2001-01-01
Ryan Smiley,1295703,Education,Laurence and Lori Fink Center for Finance & Investments UCLA Anderson School of Management,1623847,MBA,2009-01-01
Gilbert Gautereaux,1295704,Professional Qualifications,Six Sigma Inc,81376,Certified,
Jason Jaeger,1295705,Education,California State University (CSU),60252,BA,2002-01-01
Jason Jaeger,1295705,Education,California Lutheran University,259992,MBA,2004-01-01
Sylvestre Ledru,1295710,Education,Universit d'Orlans (University of Orleans),1240551,Diploma,2003-01-01
Sylvestre Ledru,1295710,Education,University Paris-Est Crteil (UPEC),1898985,Graduated,2004-01-01
Jake Levy,1295711,Education,University of California Berkeley,62215,BA,2005-01-01
Kevin Donato,1295713,Education,University of Iowa,62375,BA,
Rob Cribbs,1295714,Education,Southeast Missouri State University,111057,Graduated,1974-01-01
Prakash Shah,1295717,Education,St Xavier's College,63423,BA (Hons),
Prakash Shah,1295717,Education,Sydenham College,63489,MCom,
Prakash Shah,1295717,Education,Government Law College (The),1076421,LLB,
James Devlin,1295723,Education,University of Arkansas,76399,BSBA,1984-01-01
Pal Natarajan,1295733,Education,Unknown Organisation,0,Executive Education Program,
Pal Natarajan,1295733,Education,Annamalai University,584873,BE,1992-01-01
James Coraci,1295741,Education,Wayne State University,80234,BS,1985-01-01
Michael Schultz,1295747,Education,University of Alberta,62142,MSc,2007-01-01
Michael Schultz,1295747,Education,University of Alberta,62142,BSc,2002-01-01
Drew Hickey,1295751,Education,University of Western Ontario,62795,Degree (Hons),
David Kotler,1295760,Education,London Business School,61171,MBA,
David Kotler,1295760,Education,University of Toronto,62752,BCom,
David Kotler,1295760,Education,Universit Commerciale Luigi Bocconi (Bocconi University of Milan),63019,MBA,
Doctor Einar Wathne,1295761,Education,Handelshyskolen BI (BI Norwegian Business School) (Formerly known as BI Norwegian School of Management),61499,MBA,
Doctor Einar Wathne,1295761,Education,Agricultural University of Norway,945979,Candidatus Agriculturae (Cand. Agric),
Doctor Einar Wathne,1295761,Education,Agricultural University of Norway,945979,PhD,
Karl Weiss,1295765,Education,Northern Illinois University,61475,MBA,1999-01-01
Karl Weiss,1295765,Education,Purdue University,61638,BS,1992-01-01
Tom Barton,1295770,Education,Vanderbilt University Owen Graduate School of Management,747101,MBA,1977-01-01
Doctor Tom Kasser,1295772,Education,Pennsylvania State University (Penn State University),61582,MS,1979-01-01
Doctor Tom Kasser,1295772,Education,Pennsylvania State University (Penn State University),61582,BS,
Doctor Tom Kasser,1295772,Education,University of Georgia (UGA),62333,PhD,1983-01-01
Doctor Tom Kasser,1295772,Education,Olin Business School Washington University (John M Olin School of Business),82506,MBA,1996-01-01
Jimmy Turk Jr,1295773,Professional Qualifications,National Board of Trial Advocacy (NBTA),488506,Certified,
Jimmy Turk Jr,1295773,Education,Roanoke College,139152,BA,1979-01-01
Jimmy Turk Jr,1295773,Education,Cumberland School of Law Samford University,461071,JD,1984-01-01
Lesly Cardec,1295776,Education,Florida State University,60692,Bachelor's Degree,2004-01-01
Peter Velde,1295777,Education,Carnegie Mellon University,41519,MBA,2000-01-01
Peter Velde,1295777,Education,Calvin College,460150,BA,1992-01-01
Peter Velde,1295777,Education,Valparaiso University School of Law,641450,JD,1995-01-01
Jim Merritt,1295786,Education,University of Florida,62323,BS,1981-01-01
Jim Merritt,1295786,Education,Georgia State University (GSU),60755,MBA,1990-01-01
Erika Ahlqvist,1295787,Education,Gteborgs Universitet (University of Gothenburg),63245,BSc,1997-01-01
Erika Ahlqvist,1295787,Professional Qualifications,Copenhagen Business School Press,72795,MBA,2004-01-01
Arthur Chiao,1295806,Education,University of Washington,62785,MS,
Arthur Chiao,1295806,Education,National Chiao Tung University,81969,BA,
Felix Davidson,1295817,Education,University of Nebraska-Lincoln,741543,BA,1992-01-01
Chris Larkin,1295818,Education,Villanova University,62858,BA,1991-01-01
Don Butler,1295820,Education,Stanford University,61935,MASc,1999-01-01
Don Butler,1295820,Education,East China Normal University,1021987,Graduated,1988-01-01
Don Butler,1295820,Education,College of Letters and Science University of California Los Angeles(UCLA),1560080,BA,1990-01-01
Paul Ciriello,1295823,Education,Northeastern University,61472,MPA,
Paul Ciriello,1295823,Education,State University of New York Buffalo (SUNYB) (University at Buffalo) (Formerly known as University of Buffalo),83168,BA,1978-01-01
Doctor Elliott Grant,1295826,Education,University of Cambridge,60268,MEng,1994-01-01
Doctor Elliott Grant,1295826,Education,University of Cambridge,60268,PhD,1997-01-01
Melanie Flanigan,1295827,Education,University of Michigan,63187,BA,
John Ochi,1295828,Education,Western Illinois University,63488,Graduated,
Dan'l Almy,1295829,Education,Texas A&M University,62040,Graduated,
Dan'l Almy,1295829,Professional Qualifications,HubSpot Inc (Listed 10/2014),1103238,Certified,2013-01-01
Doctor Tom Berson,1295832,Education,State University of New York (SUNY),61939,BS,1967-01-01
Doctor Tom Berson,1295832,Education,University of London,62421,PhD,1977-01-01
Rob Chesnut,1295833,Education,University of Virginia,62777,BA,1981-01-01
Rob Chesnut,1295833,Education,Harvard Law School,63035,JD,1984-01-01
Reggie Griffin,1295834,Education,University of Memphis (UoM),97372,Graduated,1977-01-01
Susan Milligan,1295835,Education,Dickinson College,80123,BA (magna cum laude),1980-01-01
Susan Milligan,1295835,Education,Washington College of Law American University,597379,JD,1984-01-01
Julie Fenster,1295836,Education,Brown University,60224,AB,1979-01-01
Julie Fenster,1295836,Education,St Hilda's College Oxford University,65738,Studied,1980-01-01
Julie Fenster,1295836,Education,University of Pennsylvania Law School,74077,JD,1983-01-01
Kip Knight III,1295837,Education,University of Cincinnati,62243,MBA,1980-01-01
Kip Knight III,1295837,Education,Louisiana State University (LSU),61181,BS,1978-01-01
Mark Leonard,1295838,Education,University of California Santa Barbara (UCSB),62214,Bachelor's Degree,
