name,name_id,edu_type,university,university_id,qualification,award_date
Doctor Nigel Fleming,329302,Education,University of Cambridge,60268,PhD,
Doctor Nigel Fleming,329302,Education,University of North Carolina Chapel Hill,62533,BA,1975-01-01
Doctor Charles Hsiao,329303,Education,University of Illinois (UIC),62367,PhD,
Doctor Larry Hsu,329304,Education,National Taiwan University (NTU),82656,BS,
Doctor Larry Hsu,329304,Education,University of Michigan,63187,PhD,1981-01-01
Art Dummer,329306,Education,University of Utah,62764,BS,1959-01-01
ED Walters Jr,329307,Education,Louisiana State University (LSU),61181,BS,1969-01-01
ED Walters Jr,329307,Education,Louisiana State University (LSU),61181,JD,1975-01-01
ED Walters Jr,329307,Professional Qualifications,National Board of Trial Advocacy (NBTA),488506,Certified,1988-01-01
Michael Markbreiter,329308,Education,University of Cambridge,60268,Degree,1983-01-01
Tom Kalishman,329310,Education,Wharton School University of Pennsylvania,64966,BS,1986-01-01
Tom Kalishman,329310,Education,Kellogg School of Management Northwestern University,77878,MBA,
Peter Terreri,329311,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1981-01-01
Peter Terreri,329311,Education,Drexel University (Formerly known as Drexel Institute of Technology),60542,BS,1979-01-01
Tom Rooney Jr,329313,Education,University of Chicago,42092,MBA,1991-08-01
Tom Rooney Jr,329313,Education,Cornell University,60457,BS,1982-06-01
Mike Wokasch,329314,Education,College of Pharmacy University of Minnesota,467628,BS,1978-01-01
Cornel Spiegler,329316,Education,Temple University,62035,MBA,
Cornel Spiegler,329316,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
John Nelson III,329317,Education,University of Oregon,62552,BA,1971-01-01
John Nelson III,329317,Education,Gonzaga University,96167,MA,
Bart Palmisano Sr,329320,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Bart Palmisano Sr,329320,Education,Louisiana State University (LSU),61181,Bachelor's Degree,1969-01-01
