name,name_id,edu_type,university,university_id,qualification,award_date
Julie Solomon,1493212,Education,Rutgers School of Law,99907,JD,1997-01-01
Matt Kaness,1493215,Education,Darden School of Business University of Virginia (Formerly known as Colgate Darden School of Business University of Virginia),53191,MBA,2002-01-01
Matt Kaness,1493215,Education,Catholic University of America,60292,BS,1995-01-01
Jim Chen,1493216,Education,State University of New York Buffalo (SUNYB) (University at Buffalo) (Formerly known as University of Buffalo),83168,BA,1988-01-01
Jim Chen,1493216,Education,Case Western Reserve University School of Law,1221943,JD,1991-01-01
Doctor Michael Grimes,1493217,Education,Stanford University,61935,PhD,1997-01-01
Mike Khosla,1493218,Education,University of Toronto,62752,MSc,1991-01-01
Doctor R Weisman,1493219,Education,University of Chicago,42092,PhD,1977-01-01
Doctor R Weisman,1493219,Education,Johns Hopkins University,61026,BA,1971-01-01
Greg Armstrong,1493220,Education,University of Ntre Dame,62544,BBA,1981-01-01
Greg Armstrong,1493220,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Ed Baer,1493221,Education,New York University (NYU),61424,BA,1990-01-01
Ed Baer,1493221,Education,Rutgers School of LawNewark,1880288,JD,1994-01-01
Doctor Sergei Bachilo,1493222,Education,National Academy of Sciences of Belarus (Formerly known as Belarusian Academy of Sciences),1500454,Postgraduate Certificate (PGCert),1988-01-01
Doctor Sergei Bachilo,1493222,Education,National Academy of Sciences of Belarus (Formerly known as Belarusian Academy of Sciences),1500454,PhD,1992-01-01
Doctor Sergei Bachilo,1493222,Education,Belarussian State Economics University (BSEU),1805730,Bachelor's Degree,1984-01-01
Doctor Leeuw Cherukuri,1493223,Education,Rice University,61692,PhD,2008-01-01
Doctor Leeuw Cherukuri,1493223,Education,Grand Valley State University,82808,BS,
Will Buck,1493224,Education,Texas A&M University,62040,BS,2010-01-01
Will Buck,1493224,Education,Rice University,61692,MS,2012-01-01
John Kerrigan,1493225,Education,Boston College,60193,BA,1977-01-01
John Kerrigan,1493225,Professional Qualifications,CFA Institute (Association for Investment Management and Research prior to 2004),594747,Chartered Financial Analyst,1992-01-01
Doctor Bill Mackie,1493226,Education,Linfield College,377996,BA,1971-01-01
Doctor Bill Mackie,1493226,Professional Qualifications,Oregon Graduate Center,853655,PhD,1987-01-01
John Martinez,1493227,Education,University of California Berkeley,62215,AB,1983-01-01
Doctor Joe Malik,1493267,Education,University of Wisconsin-Madison,751347,PhD,1972-01-01
John Martinez,1493227,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,1986-01-01
Charles Hurty,1493228,Education,University of Kansas,80243,BS (cum laude),
Doctor Bud Magera,1493229,Education,Oregon Graduate Institute of Science and Technology (OGI),267092,PhD,1993-01-01
Doctor Bud Magera,1493229,Education,Linfield College,377996,BS,1990-01-01
Alana Celia,1493230,Education,Willamette University,80427,MBA,2016-01-01
Alana Celia,1493230,Education,Linfield College,377996,BS,2007-01-01
Josh Lovell,1493231,Education,Linfield College,377996,BS,2010-01-01
Bob Silver,1493232,Professional Qualifications,US Green Building Council,637697,Certified,
Bob Silver,1493232,Education,University of North Carolina Chapel Hill,62533,BS,
Todd Curtis,1493233,Education,Linfield College,377996,BS,2007-01-01
Todd Curtis,1493233,Education,University of Colorado,63056,MSME,2010-01-01
Erin Moran,1493234,Education,Pacific University,87312,BA,2003-01-01
Erin Moran,1493234,Education,Evergreen State College,141871,MPA,2008-01-01
Taylor Vandecoevering,1493235,Education,Linfield College,377996,BA,2013-06-01
Doctor C Cunningham,1493237,Education,University of Texas Southwestern Medical Center (UT Southwestern Medical Center),62740,MD,1982-01-01
Doctor C Cunningham,1493237,Education,Harvard Medical School,63348,Fellowship Diploma,
Doctor Eric Poma,1493239,Education,Leonard N Stern School of Business New York University,42226,MBA,2001-01-01
Doctor Eric Poma,1493239,Education,University of North Carolina Chapel Hill,62533,BS,1991-01-01
Doctor Eric Poma,1493239,Education,University of North Carolina Chapel Hill,62533,PhD,1995-01-01
David Burton,1493240,Education,University of Cincinnati,62243,BS,1993-01-01
Tim Sullivan,1493242,Education,Columbia Business School,63118,MBA,1999-01-01
Tim Sullivan,1493242,Education,Harvard University,63830,BA,1993-01-01
Mike Latham,1493243,Education,San Francisco State University,61777,BSc,
Mike Latham,1493243,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
