name,name_id,edu_type,university,university_id,qualification,award_date
Mike Detlefsen,646957,Education,Queen's University,63329,BCom (Hons),1986-01-01
Mike Detlefsen,646957,Education,Eurocentre Lausanne & Cologne,66351,Advanced Degree,1985-01-01
Mike Detlefsen,646957,Professional Qualifications,Institute of Corporate Directors (ICD),664466,Certified Corporate Director,2015-01-01
Kevin Golding,646958,Education,McMaster University,61250,BCom,1980-01-01
Rory McAlpine,646960,Education,University of Western Ontario,62795,Degree (Hons),
Rory McAlpine,646960,Education,University of St Andrews,127602,MA (Hons),1978-01-01
Natalie Marche,646961,Professional Qualifications,Certified General Accountants Association of Canada (CGA),83028,Certified General Accountant,
Natalie Marche,646961,Education,Queen's University,63329,BA,1984-01-01
Sam Cooperman,646964,Education,Columbia University,60434,BSc,1967-01-01
Sam Cooperman,646964,Education,Temple University,62035,MBA,1972-01-01
Sam Cooperman,646964,Education,University of Pennsylvania Graduate School of Fine Arts,662909,MSc,1970-01-01
Beverley Flynn,646965,Education,Osgoode Hall Law School York University,64546,LLB,2001-01-01
Beverley Flynn,646965,Education,Memorial University of Newfoundland,121997,BA,1998-01-01
Paul Miatello,646966,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,Chartered Accountant,
Paul Miatello,646966,Education,Wilfrid Laurier University,256587,Honors Business Administration,1992-01-01
Paul Miatello,646966,Professional Qualifications,Chartered Professional Accountants of Canada (CPA Canada),2017359,CPA,
Pat Ressa,646967,Education,Suny College of Technology,483549,BSc,
Pat Ressa,646967,Education,Hofstra University,60871,MBA,
Peter Smith,646969,Education,University of Wales,63551,Degree (Hons),
Peter Smith,646969,Education,University of Wales,63551,Post Graduate Training,
Steve Taylor,646970,Education,Oxford University,61561,Masters Degree,
Steve Taylor,646970,Education,University of Toronto,62752,BSc,
Rick Young,646973,Education,Stanford University,61935,Executive Program,1998-01-01
Rick Young,646973,Education,Algonquin College of Applied Arts and Technology,622894,Degree,1978-01-01
Rick Young,646973,Education,Unknown Organisation,0,Certified,
Ken Moffat,646975,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,CA,
Ken Moffat,646975,Education,Unknown Organisation,0,MBA,
Ken Moffat,646975,Education,Building Owners & Managers Institute International (BOMI),603859,Real Property Administrator (RPA),
Ken Moffat,646975,Education,Building Owners & Managers Institute International (BOMI),603859,Facilities Management Administrator (FMA Program (FMA),
Andy Edmundson,646976,Education,University of North Dakota,62536,Graduated,
Andy Edmundson,646976,Education,University of Waterloo,62786,Masters Degree,
Pam Mclean,646978,Professional Qualifications,Chartered Professional Accountants of Canada (CPA Canada),2017359,Certified Public Accountant,
Pam Mclean,646978,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,CA,
Charles Dillingham,646980,Education,University of New Brunswick,62517,BBA,
