name,name_id,edu_type,university,university_id,qualification,award_date
Stuart Reese,555604,Education,Tuck School of Business at Dartmouth (Amos Tuck School of Business Administration),632975,MBA,
Cliff Noreen,555606,Education,University of Massachusetts,63512,BA,1980-01-01
Cliff Noreen,555606,Education,American International College,128922,MBA,
Scott DePetris,555672,Education,Fairfield University,39472,BS,1999-01-01
Jack Manning,555774,Professional Qualifications,National Society of Professional Engineers (NSPE),74898,PEng,1984-01-01
Jack Manning,555774,Professional Qualifications,John F Welch Technology Centre,1226449,Management Training Program,1992-01-01
Jack Manning,555774,Education,University of Vermont,62771,MBA,1981-01-01
Jack Manning,555774,Education,Brown University,60224,BSME,1977-01-01
Doug Benedict,555821,Education,Harvard University,63830,AB,1986-01-01
Doug Benedict,555821,Education,Tuck School of Business at Dartmouth (Amos Tuck School of Business Administration),632975,MBA,1990-01-01
Mark Anderson,555826,Education,York University (Canada),64608,BA,1984-01-01
Professor Doctor Penny Chisholm,556089,Education,University at Albany State University of New York (State University of New York at Albany (SUNYA)),875874,PhD,1974-01-01
Professor Doctor Penny Chisholm,556089,Education,Skidmore College,61845,BA,1969-01-01
Professor Doctor Penny Chisholm,556089,Education,Cornell University,60457,Attended,1970-01-01
Vijay Lathi,556101,Education,Massachusetts Institute of Technology (MIT),40436,BS,1994-01-01
Vijay Lathi,556101,Education,Stanford University,61935,MS,1995-01-01
Joe Eazor,556296,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,1990-01-01
Joe Eazor,556296,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,Executive-in-Residence Program,
Joe Eazor,556296,Education,Colorado School of Mines (CSM),60430,BS,1985-01-01
Jay Geldmacher,556316,Education,University of Chicago,42092,Executive MBA,
Jay Geldmacher,556316,Education,University of Arizona (UOA),62155,Bachelor's Degree,1991-01-01
William Hoy,556322,Education,Ohio State University (OSU),61523,Graduated,
Doctor Jay Birnbaum,556376,Education,University of Wisconsin,63062,MS,
Doctor Jay Birnbaum,556376,Education,University of Wisconsin,63062,PhD,
Doctor Jay Birnbaum,556376,Education,Trinity College Hartford Connecticut,79157,BS,
Win Westfall,556401,Education,Pepperdine University,61585,MBA,1980-01-01
Win Westfall,556401,Education,University of Southern California (USC),62673,BS,1962-01-01
W Lenocker,556406,Education,University of Florida,62323,BS,1975-01-01
W Lenocker,556406,Education,California State University Long Beach,82585,MS,1980-01-01
Doctor Bob Crone,556421,Professional Qualifications,Cardiovascular Research Institute (CVRI),1000896,Certificate,1977-01-01
Doctor Bob Crone,556421,Professional Qualifications,General Hospital Corporation (The) (Massachusetts General Hospital),41264,Fellow,1976-01-01
Doctor Bob Crone,556421,Education,Harvard School of Public Health,63160,Certificate,1989-01-01
Doctor Bob Crone,556421,Education,State University of New York Buffalo (SUNYB) (University at Buffalo) (Formerly known as University of Buffalo),83168,Attended,1968-01-01
Doctor Bob Crone,556421,Education,Albany Medical College,381037,MD,1972-01-01
Doctor Bob Crone,556421,Education,Christian Brothers Academy,598266,Studied,1965-01-01
Yodfat Buchris,556486,Education,Bradford University School of Management University of Bradford,1003042,Executive MBA,2001-01-01
Yodfat Buchris,556486,Education,Bar-Ilan University Ramat Gan,60127,BA,1998-01-01
