name,name_id,edu_type,university,university_id,qualification,award_date
Steve Karl,1198338,Education,W Paul Stillman School of Business Seton Hall University,480174,BS,1983-01-01
Mike Sabin,1198339,Education,University of Ntre Dame,62544,BA,1994-05-01
Mike Sabin,1198339,Education,Wharton School University of Pennsylvania,64966,MBA,2004-05-01
Stacey Goodman,1198341,Education,Syracuse University,61983,BA,
Doctor Howard Holden,1198342,Education,University of Miami School of Medicine (UMSM),463766,PhD,
Doctor Howard Holden,1198342,Education,Drew University,60541,BA,
Vartan Hagopian,1198345,Education,McGill University (Canada),61248,BA,
Tim Brenner,1198348,Education,John Carroll University (JCU),80640,Masters Degree,1981-01-01
Tim Brenner,1198348,Education,Kalamazoo College,82887,BA,1979-01-01
Tim Brenner,1198348,Professional Qualifications,Institute of Certified Financial Planners (ICFP),1479053,Certified Financial Planner,
Jill Cook,1198349,Education,Purdue University,61638,BS,1986-01-01
Scott Andreasen,1198350,Education,University of Missouri-Kansas City (UMKC),80841,Executive MBA,2017-01-01
Scott Andreasen,1198350,Education,University of Iowa College of Law,246437,JD (Distinction),2000-01-01
Scott Andreasen,1198350,Education,Henry B Tippie College of Business University of Iowa,481726,BA (Hons),1997-01-01
Todd Gander,1198351,Education,Yale University,62981,BS,1985-01-01
Todd Gander,1198351,Education,Leeds School of Business University of Colorado,1250402,MBA,1994-01-01
Mark Patten,1198352,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,1988-01-01
Mark Patten,1198352,Education,University of Florida,62323,BS,1986-01-01
Jon Werther,1198353,Education,Emory University,60627,BA,1990-01-01
Jon Werther,1198353,Education,Wharton School University of Pennsylvania,64966,MBA,2005-01-01
Jon Werther,1198353,Education,George Washington University Law School,82827,JD,1994-01-01
Rick Cohen,1198356,Education,Wharton School University of Pennsylvania,64966,BS,1974-01-01
Mike Newbold,1198359,Education,Yale University,62981,BA (Cum Laude),1988-01-01
Mike Newbold,1198359,Education,Duke University School of Law,76040,JD (Hons),1993-01-01
Bob Palmer,1198360,Education,Franklin Pierce University,1487636,BS,
Richard Wyckoff,1198361,Education,Boston University,60195,BS,1981-01-01
Richard Wyckoff,1198361,Education,Harvard Business School,63013,MBA,1990-01-01
Jennifer Evick-Dugdale,1198363,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,Studied,
Jennifer Evick-Dugdale,1198363,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,Chartered Accountant,
Jennifer Evick-Dugdale,1198363,Education,University of Calgary,86931,BA,
Jennifer Evick-Dugdale,1198363,Education,University of Calgary,86931,BCom,
Stuart Schuette,1198364,Education,Illinois State University,60905,BS,1986-01-01
Al Swanson,1198365,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Al Swanson,1198365,Education,Northern Illinois University,61475,Degree,1981-01-01
Juliette Pryor,1198366,Education,Georgetown University Law Center (Georgetown Law School),79195,JD,1991-01-01
Juliette Pryor,1198366,Education,Fisk University,81358,BA,1986-01-01
Juliette Pryor,1198366,Education,Edmund A Walsh School of Foreign Service Georgetown University,440238,MS,1991-01-01
Keith Rohland,1198367,Education,Carnegie Mellon University,41519,BS,1990-01-01
Keith Rohland,1198367,Education,University of Detroit Mercy,79434,MBA,2001-01-01
Dave Esler,1198368,Education,University of Wisconsin Milwaukee (UWM),79033,Masters Degree,1991-01-01
Dave Esler,1198368,Education,University of Michigan,63187,Executive Human Resource Programme,
Dave Esler,1198368,Education,International Foundation of Employee Benefits Plans (IFEBP),129207,Certified Employee Benefit Specialist,
Dave Esler,1198368,Professional Qualifications,National Society of Human Resource Management,867413,Certified Human Resources Professional (CHRP),
David Schreibman,1198369,Education,University of Wisconsin,63062,BA,
David Schreibman,1198369,Education,University of Minnesota Law School,80696,Graduated (cum laude),
