name,name_id,edu_type,university,university_id,qualification,award_date
Omer Artun,1597128,Education,Brown University,60224,PhD,1999-05-01
Omer Artun,1597128,Education,University of Maine,62432,MS,1994-01-01
Omer Artun,1597128,Education,Bogazici University,272347,BSEE,1991-01-01
David Minesinger,1597130,Education,Georgia State University (GSU),60755,MBA,2011-01-01
David Minesinger,1597130,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
David Minesinger,1597130,Education,University of California Berkeley,62215,BS,1986-01-01
Matthew van Wormer,1597131,Education,Fordham University School of Law,106197,JD,2002-01-01
Matthew van Wormer,1597131,Education,Georgetown University,60750,BA,1999-01-01
Matthew van Wormer,1597131,Education,Haverford College,60834,Studied,1996-01-01
Adam Singolda,1597134,Education,Israeli Defense Forces (IDF) Computer Science Academy,1243667,Graduated (Hons),2003-01-01
Adam Singolda,1597134,Education,Open University (The),1796927,BA,2006-01-01
Brian Lee,1597135,Education,University of California Los Angeles (UCLA),62218,BA (magna cum laude),1993-01-01
Brian Lee,1597135,Education,UCLA School of Law,640561,JD,1996-01-01
Felix Eichhorn,1597136,Education,Universitt Hamburg (University of Hamburg),63411,Studied,
Joe Daly,1597137,Education,Central Michigan University,60309,BA,
Dan Zigmond,1597138,Education,University of Pennsylvania,62579,BA (Cum Laude),1990-01-01
Dan Zigmond,1597138,Education,Bennington College,584346,MFA,2005-01-01
Matthew Keene,1597140,Education,Central Michigan University,60309,BSBA,1994-01-01
Matthew Keene,1597140,Education,Western Michigan University (WMU),62925,MBA,1996-01-01
RJ Jain,1597141,Education,University of Michigan,63187,BS,2009-01-01
John McAteer,1597142,Education,California State University Sacramento,745378,Graduated,1992-01-01
Brad Brinegar,1597143,Education,Columbia University,60434,MBA,1979-01-01
Brad Brinegar,1597143,Education,Dartmouth College,60488,AB,1977-01-01
Dominique Levin,1597144,Education,Universiteit Leiden (University of Leiden),37065,Post Doctoral Studies,1996-01-01
Dominique Levin,1597144,Education,Harvard Business School,63013,MBA (Distinction),2000-01-01
Dominique Levin,1597144,Education,Technische Universiteit Delft (Delft University of Technology),60516,MSc (cum laude),1995-01-01
Baron Davis,1597145,Education,University of California Los Angeles (UCLA),62218,Studied,1999-01-01
Gangadhar Konduri,1597146,Education,Massachusetts Institute of Technology (MIT),40436,MS,1999-01-01
Gangadhar Konduri,1597146,Education,Indian Institute of Technology (IIT) Kharagpur,596726,Bachelor of Technology,1997-01-01
Greg Hodges,1597148,Education,College of William & Mary,60420,BA,1992-01-01
Peter Mace,1597150,Education,Southern Methodist University,61882,BS,1989-01-01
Joe Mancini,1597151,Education,Stephen M Ross School of Business University of Michigan (University of Michigan Business School prior to 09/2004),747221,MBA (Distinction),2006-01-01
Joe Mancini,1597151,Education,University of Virginia,62777,BS (Distinction),1999-01-01
John Chase,1597152,Education,Augustana College,60104,BA,1989-01-01
John Chase,1597152,Education,Illinois State University,60905,MS,1991-01-01
Ron Shah,1597153,Education,University of Virginia,62777,MBA,2002-01-01
Ron Shah,1597153,Education,Babson College,60120,BS (summa Cum Laude),1996-01-01
Eric Helman,1597154,Education,Vanderbilt University,62843,BA,1985-05-01
Eric Helman,1597154,Education,Babson College,60120,Attended,1991-04-01
Eric Helman,1597154,Education,Harvard Business School,63013,Executive Education Program,1994-07-01
Kevin Andrews,1597155,Education,Spring Hill College,124632,BS,1994-01-01
Kevin Andrews,1597155,Education,Georgia College & State University (GCSU),1389932,Master of Management Information System (MMIS),2003-01-01
John Beach,1597156,Education,Thunderbird School of Global Management,923424,Master of International Management (MIM),1998-01-01
John Beach,1597156,Education,Wake Forest University,62880,BA,1993-01-01
Mark Uhrmacher,1597157,Education,Massachusetts Institute of Technology (MIT),40436,BS,1994-01-01
Bill Kiriakis,1597158,Education,California State University Chico,595177,BS,1987-01-01
Sam LeVan,1597159,Education,cole Nationale des Ponts et Chaussees (ENPC),64756,MS,
Sam LeVan,1597159,Education,National University of Singapore (The),61399,MS,2006-01-01
Sam LeVan,1597159,Education,cole Nationale des Ponts et Chaussees (ENPC),64756,BS,
Doctor Jari Koister,1597160,Education,Kungliga Tekniska Hgskolan (KTH Royal Institute of Technology),36925,PhD,1998-01-01
Rob Monsees,1597164,Education,University of Missouri,52409,BA,1993-01-01
Eric Satz,1597165,Education,Amherst College,60055,BA,1991-01-01
Elizabeth Kinney,1597166,Education,Unknown Organisation,0,Graduate Certificate,
Elizabeth Kinney,1597166,Education,University of Missouri Columbia,62483,BS (summa Cum Laude),
Elizabeth Kinney,1597166,Education,University of Missouri Columbia,62483,MA,
Elizabeth Kinney,1597166,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Kevin Givan,1597171,Education,University of Utah,62764,BS,1995-01-01
Nate Brown,1597176,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Nate Brown,1597176,Education,University of Utah,62764,BS,1991-01-01
Nate Brown,1597176,Education,Brigham Young University,60212,Master of Accountancy (MAcc),1995-01-01
Michelle Wilson,1597180,Education,Brigham Young University,60212,JD,1994-01-01
Michelle Wilson,1597180,Education,Brigham Young University,60212,BA,1991-01-01
Ritesh Bhavnani,1597181,Education,Stanford University,61935,BS,1997-01-01
Ritesh Bhavnani,1597181,Education,Institut Europeen d'Administration des Affaires (INSEAD) (European Institute of Business Administration),60651,MBA (Distinction),2004-01-01
