name,name_id,edu_type,university,university_id,qualification,award_date
Doctor Tom Tuschl,1273573,Education,Massachusetts Institute of Technology (MIT),40436,Post Doctoral Fellowship,1999-01-01
Doctor Tom Tuschl,1273573,Education,Universitt Regensburg (University of Regensburg),62625,Diploma,
Doctor Phillip Zamore,1273575,Professional Qualifications,Whitehead Institute for Biomedical Research (WIBR),35503,Postgraduate Studies,1999-10-01
Doctor Phillip Zamore,1273575,Education,Harvard University,63830,AB,1986-01-01
Doctor Phillip Zamore,1273575,Education,Harvard University,63830,PhD,1992-01-01
Doctor Phillip Zamore,1273575,Education,Massachusetts Institute of Technology (MIT),40436,Postgraduate Studies,
Manfred Dasenbrock,1273576,Education,Unknown Organisation,0,MBA,
David Trerotola,1273577,Education,Purdue University,61638,MBA,
David Trerotola,1273577,Education,Lehigh University,61143,Graduated,
Doctor David Houle,1273578,Professional Qualifications,Association for the Advancement of Artificial Intelligence,52869,Fellow,2012-01-01
Doctor David Houle,1273578,Education,North Carolina State University (NCSU),61450,Associate,1990-01-01
Doctor David Houle,1273578,Education,University of Oregon,62552,Associate,1993-01-01
Doctor David Houle,1273578,Education,State University of New York Stony Brook,461269,PhD,1988-01-01
Doctor David Houle,1273578,Education,Bennington College,584346,BA,1977-01-01
Doctor David Houle,1273578,Education,University of Chicago,42092,Associate,1992-01-01
David Abramowitz,1273579,Education,Kalamazoo College (K College),82887,BA,1981-01-01
David Abramowitz,1273579,Education,University of Michigan Law School,75652,JD,1986-01-01
Joel Newbert,1273581,Education,Richard Ivey School of Business University of Western Ontario (Ivey Business School),485046,BA,2010-01-01
Dave Fawcett III,1273582,Education,Carnegie Mellon University,41519,BA,1980-01-01
Dave Fawcett III,1273582,Education,University of Pittsburgh Law School,63372,JD,1985-01-01
Tehmina Haider,1273583,Education,Harvard Business School,63013,MBA,2012-01-01
Tehmina Haider,1273583,Education,Columbia University,60434,BA (summa cum laude),2005-01-01
Manny Nyakako,1273585,Education,Worcester Polytechnic Institute (WPI),62969,PhD,2014-01-01
Manny Nyakako,1273585,Professional Qualifications,American Society for Quality (ASQ) (Formerly known as American Society for Quality Control),126596,Certified Six Sigma Black Belt (CSSBB),
Manny Nyakako,1273585,Education,Montclair State University,269327,MS,1997-01-01
Manny Nyakako,1273585,Education,Ramapo College of New Jersey,1809164,BSc,1990-01-01
Manny Nyakako,1273585,Education,Unknown Organisation,0,Diploma,
David Benello,1273586,Education,Oxford University,61561,MA,1976-01-01
David Benello,1273586,Education,Harvard Business School,63013,MBA,1982-01-01
David Blumenfeld,1273587,Education,University of California,63186,BS (Hons),1985-01-01
David Blumenfeld,1273587,Education,University of California Law School,99352,JD,1988-01-01
David Weinstein,1273590,Education,Boston College Law School (BCLS),82648,JD,1975-01-01
David Weinstein,1273590,Education,Boston University,60195,BA,1972-01-01
Trip Hall,1273591,Education,Duke University,60547,Bachelor's Degree,1997-01-01
Dave Coxe,1273592,Education,Massachusetts Institute of Technology (MIT),40436,MS,1980-01-01
Dave Coxe,1273592,Education,University of Delaware,79387,BS (Hons),1978-01-01
Brett Bauer,1273593,Education,Bowling Green State University,60200,BSBA,
Brett Bauer,1273593,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Scott Farmer,1273594,Education,Wilmington College,83111,BA,1990-01-01
Scott Farmer,1273594,Education,Cincinnati State Technical and Community College,463087,AS Degree (Associate of Science),1986-01-01
Dave Creamer,1273595,Professional Qualifications,Montgomery County Community College,791867,AS Degree (Associate of Science),
Dave Creamer,1273595,Education,Philadelphia University,267627,BS,
Terri Pitcher,1273596,Professional Qualifications,Young Harris College,480532,Degree,1974-01-01
Terri Pitcher,1273596,Education,University of Georgia (UGA),62333,BS,1976-01-01
Terri Pitcher,1273596,Education,Georgia Southern University,105472,MBA,1989-01-01
David Gannaway,1273597,Education,Fordham University,60696,Executive MBA,2008-01-01
David Gannaway,1273597,Professional Qualifications,Association of Certified Fraud Examiners (ACFE),379372,Certified Fraud Examiner,2005-01-01
David Gannaway,1273597,Professional Qualifications,Internal Revenue Service (IRS) (USA),440371,Certified,2007-07-01
David Gannaway,1273597,Professional Qualifications,National Association of Certified Valuation and Analysts (NACVA),465653,Certified Valuation Analyst,2017-10-01
David Gannaway,1273597,Education,Bristol College,742434,BS,1987-01-01
David Gannaway,1273597,Professional Qualifications,American Associations of Certified Public Accountants,882279,CPA,
David Gannaway,1273597,Professional Qualifications,Association of Certified Anti-Money Laundering Specialists (ACAMS),1106457,Certified Anti Money Laundering Specialist,2005-01-01
Tesh Durvasula,1273598,Education,Syracuse University,61983,BA,1988-01-01
Tesh Durvasula,1273598,Education,Columbia Business School,63118,Executive Education Program,2016-01-01
Tesh Durvasula,1273598,Education,Stanford University Graduate School of Business,67360,Executive Education Program,2016-01-01
Curt Begle,1273599,Education,University of Evansville,62300,BSBA,1999-01-01
Curt Begle,1273599,Education,University of Southern Indiana,108667,MBA,2003-01-01
Larry Goldstein,1273600,Education,Business School of the College of William and Mary,491443,MBA,1996-01-01
