name,name_id,edu_type,university,university_id,qualification,award_date
Lee Hodgkinson,1366244,Education,Harvard Business School,63013,Graduated,2006-01-01
David Zamida,1366245,Education,University of British Columbia (UBC),62203,Studied,2010-01-01
Carman Parente,1366246,Education,British Columbia Institute of Technology,593626,Diploma,
Louie Lafond,1366297,Education,University of Maryland College Park,62449,BS (Hons),2000-01-01
Carman Parente,1366246,Professional Qualifications,Canadian Institute of Management,635387,Canadian Investment Manager (CIM),
Rob Dhat,1366247,Education,Stanford University,61935,Studied,2007-01-01
Rob Dhat,1366247,Education,University of Victoria,62774,BSEE,2000-01-01
Rob Dhat,1366247,Education,Wharton School University of Pennsylvania,64966,MBA,2011-01-01
John Jordan,1366250,Education,Pepperdine University,61585,BS,1970-01-01
John Jordan,1366250,Education,George L Graziadio School of Business and Management Pepperdine University,467578,MBA,1977-01-01
Geoff Schiller,1366251,Education,University of Florida,62323,BA,
Fan Zhang,1366252,Education,Hangzhou Electronic Engineering University,1590089,Bachelor's Degree,
Fan Zhang,1366252,Education,Chinese Institute of Certified Public Accountants (CICPA),564489,Certified Public Accountant,
Jim Hanrahan,1366254,Education,Cornell University,60457,BS,1979-01-01
Jim Hanrahan,1366254,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,
Matthew Lapides,1366255,Education,Lehigh University,61143,BS,1991-05-01
Matthew Lapides,1366255,Education,Unknown Organisation,0,Certified Financial Planner,1995-07-01
Sue Lemon,1366256,Professional Qualifications,CFA Institute (Association for Investment Management and Research prior to 2004),594747,Chartered Financial Analyst,1989-01-01
Sue Lemon,1366256,Education,Ryerson University (Ryerson Polytechnic University prior to 2002),590384,Graduated (cum laude),1981-01-01
Andy Pollock,1366257,Education,California State University Chico,595177,BS,1985-01-01
Conn Flanigan,1366259,Education,University of San Diego (USD),62647,BA,1990-01-01
Conn Flanigan,1366259,Education,Sturm College of Law University of Denver,1337994,JD,1996-01-01
Sanjay Kapoor,1366262,Education,Unknown Organisation,0,BS,
Sanjay Kapoor,1366262,Education,San Diego State University (SDSU),61775,MS,
Sanjay Kapoor,1366262,Education,Stanford University,61935,Executive Program,
Sanjay Kapoor,1366262,Education,Harvard Business School,63013,Certified,
Sanjay Kapoor,1366262,Professional Qualifications,Center for Creative Leadership (CCL),42351,Certified,
Clint Owen,1366263,Education,Texas State University,934976,BFA (Bachelors of Fine Arts Program),1995-01-01
Brad Johnson,1366264,Education,University of Wisconsin,63062,BS,
Drew Edwards,1366267,Education,LaGrange College (LGC),112002,Bachelor's Degree,1987-01-01
Joshua Goldfarb,1366269,Education,Global Information Assurance Certification (GIAC),622971,Certified,
Joshua Goldfarb,1366269,Education,Cornell University,60457,BA,2000-01-01
Joshua Goldfarb,1366269,Education,Cornell University,60457,MEng,2003-01-01
Marina MacDonald,1366270,Education,Bradford Schools Inc,267617,Degree,
Marina MacDonald,1366270,Professional Qualifications,Aji Network Intellectual Properties Inc (The),1352477,Executive MBA,2001-01-01
Jim Haughwout,1366272,Education,John F Kennedy School of Government Harvard University,37676,MPA,
Jim Haughwout,1366272,Education,Massachusetts Institute of Technology (MIT),40436,BS,
Philip Rose,1366274,Education,Wharton School University of Pennsylvania,64966,Completed,
Philip Rose,1366274,Education,University of Southern California (USC),62673,BS,1985-01-01
Philip Rose,1366274,Education,Duke University,60547,PhD,1989-01-01
Raymond Meyers,1366278,Education,University of California Los Angeles (UCLA),62218,Attended,
Raymond Meyers,1366278,Education,State University of New Jersey Rutgers (Rutgers University),100431,BA,1979-01-01
Ryan Seah,1366279,Education,University of Malaya,62437,BS,
Ryan Seah,1366279,Education,University of Strathclyde,62688,MBA,
John Williams,1366280,Education,University of Washington,62785,BS,1995-01-01
John Williams,1366280,Education,University of Washington,62785,MS,1997-01-01
Ron Kalakuntla,1366281,Education,Arizona State University,60074,MS,
John Haney,1366282,Education,Vanderbilt University,62843,BS,
John Haney,1366282,Education,Southern Methodist University,61882,MBA,
Dara Wright,1366283,Education,San Diego State University (SDSU),61775,MBA,2003-01-01
Dara Wright,1366283,Education,Willamette University,80427,BA (Cum Laude),1997-01-01
Mark Gasson,1366284,Education,Unknown Organisation,0,BSc (Hons),
Lucinda Schofer,1366285,Education,University of Maryland College Park,62449,BA,
Tom Butcher,1366286,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Tom Butcher,1366286,Education,University of New Hampshire,62520,MBA,
Tom Butcher,1366286,Education,Marietta College,137992,Bachelor's Degree,
Gary Trettel,1366287,Education,University of St Thomas,80829,BA,1991-01-01
Ken Slotnick,1366288,Education,Benjamin N Cardozo School of Law Yeshiva University,1479000,JD,
Ken Slotnick,1366288,Education,AB Freeman School of Business Tulane University,118747,Business Service Management (BSM) (Cum laude),
Shaun Roberts,1366291,Education,San Diego State University (SDSU),61775,Attended,1993-01-01
Dana Roberts,1366293,Education,San Diego State University (SDSU),61775,Masters Degree,1995-01-01
Jason Scheckner,1366295,Education,Franklin & Marshall College,60710,Graduated,2001-01-01
Jason Scheckner,1366295,Education,New York University (NYU),61424,Bachelor's Degree,2016-01-01
Ravi Bhagavan,1366296,Education,State University of New York Buffalo (SUNYB),83168,MS,
Ravi Bhagavan,1366296,Education,Indian Institute of Technology (IIT) Madras,486821,Bachelor of Technology,
Ravi Bhagavan,1366296,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,1998-01-01
G Llewellyn III,1366298,Education,University of Miami,62467,MBA,2015-05-01
G Llewellyn III,1366298,Education,Smeal College of Business Pennsylvania State University,96567,Graduated,2008-01-01
Mike Dari,1366300,Education,St John's University,61913,MBA,1990-01-01
Mike Dari,1366300,Education,Peter J Tobin College of Business (The) St John's University,463127,BS,1988-01-01
Pauline McGowan,1366301,Education,Villanova University,62858,BS,1995-01-01
