name,name_id,edu_type,university,university_id,qualification,award_date
Rekha Shenoy,1090433,Education,University Visvesvaraya College of Engineering (UVCE),1143069,BS,
Steve Ednie,1090435,Education,University of Washington,62785,BA,1991-01-01
Steve Ednie,1090435,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Reuben Hendell,1090438,Education,Kellogg School of Management Northwestern University,77878,Masters Degree,
Reuben Hendell,1090438,Education,Colgate University,60399,BA,
Dan Young,1090443,Education,California State University (CSU),60252,Bachelor's Degree,
Dan Young,1090443,Education,University of Southern California (USC),62673,MPA,
Ross Prasser,1090447,Education,University of Queensland,90682,BE (Hons),1974-01-01
Richard Haver,1090448,Education,Johns Hopkins University,61026,BA,1967-01-01
Captain Bill McKenna,1090450,Education,Northwestern University,61494,MBA,1975-01-01
Dick Hoesterey,1090451,Education,Clarkson University,60383,BBA,1965-01-01
Dick Hoesterey,1090451,Education,Rochester Institute of Technology (RIT),80404,Postgraduate Studies,
Dick Hoesterey,1090451,Professional Qualifications,American Production and Inventory Control Society (APICS),604047,Certified,
James Naber,1090452,Education,Providence College,61633,BS,1978-01-01
James Naber,1090452,Education,Bryant University,813619,MS,
Bob Johnson,1090453,Education,Purdue University,61638,BS,
Bob Johnson,1090453,Education,Stanford University Graduate School of Business,67360,Executive Program,1987-01-01
Joe Mulvey,1090456,Education,University of Chicago,42092,MBA,1996-01-01
Joe Mulvey,1090456,Education,Illinois Institute of Technology (IIT),60904,BS,1991-01-01
Joe Mulvey,1090456,Education,University of Illinois (UIC),62367,BS,1985-01-01
Greg Plante,1090457,Education,La Salle University,461498,BA,1990-01-01
Carla Reed,1090458,Education,Kellogg School of Management Northwestern University,77878,Studied,1994-01-01
Carla Reed,1090458,Education,University of Cape Town,42659,Studied,1985-01-01
Victor Luis,1090459,Education,Durham University,45641,MA,
Victor Luis,1090459,Education,College of the Holy Cross,60424,BA,1988-01-01
Al Riggieri,1090461,Education,Worcester Polytechnic Institute (WPI),62969,Graduated,1978-01-01
Linda Linz,1090468,Professional Qualifications,CFA Institute (Formerly known as Association of Investment Management and Research (AIMR) (USA)),260936,Certified,2017-01-01
Linda Linz,1090468,Education,Loyola University Maryland,1714053,Studied,
Philip Chua,1090471,Education,University of Chicago,42092,Masters Degree,
Guy Cartwright,1090473,Education,College of William & Mary,60420,BS,1994-01-01
Guy Cartwright,1090473,Education,Harvard Business School,63013,MBA,2000-01-01
David De Laureal,1090474,Education,Stanford University Graduate School of Business,67360,MBA,2010-01-01
David De Laureal,1090474,Education,McIntire School of Commerce University of Virginia,667050,Degree,2004-01-01
Ryan Berk,1090475,Education,McCombs School of Business University of Texas at Austin,466303,BBA,2008-01-01
Vince Scarpulla,1090476,Education,University of South Carolina,62667,BS,
James Pade,1090477,Education,Stanford University,61935,BA (Hons),
Mike Wells,1090479,Education,San Diego State University (SDSU),61775,BS,
Cliff Dodd,1090480,Education,Ohio State University (OSU),61523,BA,1973-01-01
Miles Ross,1090481,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Miles Ross,1090481,Education,University of Missouri,52409,Bachelor's Degree,1976-01-01
Mark Costello,1090483,Education,University of Massachusetts,63512,BS,1979-01-01
Mark Costello,1090483,Education,Case Western Reserve University School of Law,1221943,JD,1982-01-01
Mike Festa,1090484,Education,Seton Hall University,61818,Bachelor's Degree,
Mike Festa,1090484,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Joseph Mancini Jr,1090485,Education,University of Bridgeport,62201,BS,
Joseph Mancini Jr,1090485,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Matt Hobart,1090486,Education,Miami University Ohio,61276,BA (summa cum laude),
Matt Hobart,1090486,Education,Stanford University Graduate School of Business,67360,MBA,
Tom Kerr,1090487,Education,University of Texas at Austin,62742,Bachelor's Degree,
Paul Maass,1090490,Education,Iowa State University,1246304,BS,1988-01-01
Professor Doctor Nancy Wallace,1090491,Professional Qualifications,Institut d'Urbanisme de Paris,40136,Licentiate,1976-01-01
Professor Doctor Nancy Wallace,1090491,Professional Qualifications,Institut d'Urbanisme de Paris,40136,Attended,1978-01-01
Professor Doctor Nancy Wallace,1090491,Education,University of Michigan Ann Arbor,550078,PhD,1982-01-01
Professor Doctor Nancy Wallace,1090491,Education,University of Michigan Ann Arbor,550078,BA,1970-05-01
Professor Doctor Nancy Wallace,1090491,Education,Haas School of Business University of California Berkeley,757832,Masters Degree,2005-03-01
Barry Zurbuchen,1090495,Education,University of Illinois (UIC),62367,BS (Distinction),1987-01-01
Jim Andrews Jr,1090499,Education,Baylor University,60138,MBA,
Jim Andrews Jr,1090499,Education,Southern Arkansas University,1357130,BBA,
Jim Andrews Jr,1090499,Education,Southern Methodist University,61882,JD,2000-05-01
Professor Doctor Bob Hahn,1090517,Education,Brown University,60224,BA,1975-01-01
Professor Doctor Bob Hahn,1090517,Education,Brown University,60224,MA,1975-01-01
Professor Doctor Bob Hahn,1090517,Education,California Institute of Technology (CALTECH),60243,MS,1979-01-01
Professor Doctor Bob Hahn,1090517,Education,California Institute of Technology (CALTECH),60243,PhD,1981-01-01
Professor Doctor Bob Hahn,1090517,Education,Stanford University Graduate School of Business,67360,Graduated,1977-01-01
Stepan Breedveld,1090519,Education,Universite Catholique de Louvain (UCL) (University of Louvain),63180,Degree,1993-01-01
Stepan Breedveld,1090519,Education,Delft Institute of Microelectronics and Submicrontechnology Delft University of Technology,584132,Masters Degree,1990-01-01
Meredith Johnson,1090523,Professional Qualifications,Society for Human Resource Management (SHRM),116531,Certified Senior Professional in Human Resources,
Meredith Johnson,1090523,Professional Qualifications,American Payroll Association (APA),862632,Certified Payroll Professional (CPP),
Meredith Johnson,1090523,Education,University of Florida,62323,BS,1983-01-01
Jaak Peeters,1090525,Education,Katholieke Universiteit Leuven (KUL) (Catholic University of Leuven),69305,Degree,1980-01-01
Kim Taylor,1090528,Education,Macquarie University,61204,MBA,
Kim Taylor,1090528,Education,University of Sydney,62715,Bachelor's Degree,
Mike Del Prado,1090529,Education,University of the Philippines,68858,Degree,1984-01-01
Mike Del Prado,1090529,Education,University of the Philippines,68858,MBA,1988-01-01
Trip Wolfe III,1090530,Education,Skidmore College,61845,BS,1997-01-01
Jade Shields Sr,1090531,Education,Institut Europeen d'Administration des Affaires (INSEAD) (European Institute of Business Administration),60651,Leadership Program,2008-01-01
Jade Shields Sr,1090531,Education,Center for Health & Pharmaceutical Law & Policy Seton Hall Law School,1850722,Certified,2005-01-01
Jade Shields Sr,1090531,Education,Clark Atlanta University,60379,BA,
Sandy Cavanaugh,1090532,Education,California State University (CSU),60252,BA,1987-01-01
Ken Seitz,1090533,Education,University of Saskatchewan,82843,MBA,1999-01-01
Ken Seitz,1090533,Education,College of Agriculture Kansas State University,1495484,BEng,1996-01-01
Ken Seitz,1090533,Education,College of Agriculture Kansas State University,1495484,BSc,
Ken Seitz,1090533,Education,Leonard N Stern School of Business New York University,42226,Certified,2002-01-01
Ken Seitz,1090533,Professional Qualifications,Association of Professional Engineers and Geoscientists of Saskatchewan (APEGS),744800,PEng,
Matt Moss,1090535,Professional Qualifications,Institute of Chartered Accountants in England and Wales (ICAEW),36362,CA,
Mario Pabon,1090536,Education,Unknown Organisation,0,Certified,
Mario Pabon,1090536,Education,Citrus College Glendora,490033,Completed,
Ran Ding,1090537,Education,Cornell University,60457,BS,2007-01-01
Ran Ding,1090537,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,CFA,
Peter Lee,1090538,Education,University of Mississippi,62481,BS,
Peter Lee,1090538,Education,University of Mississippi,62481,MS,
Peter Lee,1090538,Professional Qualifications,Indoor Air Quality Association Inc (IAQA),1476904,Certified,
Colin Mistele,1090539,Education,Lehigh University,61143,BS (Hons),2007-01-01
Will Andereck,1090540,Education,Vanderbilt University,62843,BA,2009-01-01
