name,name_id,edu_type,university,university_id,qualification,award_date
Nicolas Boukather,1898524,Education,Harvard University,63830,Studied,2003-01-01
Doctor Sara Lorenzon,1898525,Education,Universit degli Studi di Ferrara (University of Ferrara),74055,Degree (summa cum laude),2005-01-01
Doctor Sara Lorenzon,1898525,Education,Istituto Universitario di Studi Superiori di Pavia (IUSS),1476255,PhD,2009-01-01
Sally Hebner,1898526,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Sally Hebner,1898526,Education,Loyola University Maryland,1714053,BBA,1987-01-01
Jenny Ahlen,1898530,Education,Center for Energy and Environmental Studies (CEES),1266628,MA,2004-01-01
Jenny Ahlen,1898530,Education,Center for Energy and Environmental Studies (CEES),1266628,BA,2004-01-01
Chitra Ragavan,1898533,Education,University of Georgia (UGA),62333,MA,1984-01-01
Chitra Ragavan,1898533,Education,University of Mumbai (University of Bombay prior to 09/1996),76151,BS,1984-01-01
Chris Edson,1898534,Education,Indiana University Kelley School of Business,79674,BS,2005-01-01
Salim Hirji,1898537,Education,Columbia University,60434,BA (magna cum laude),
Jon Levine,1898539,Education,University of Pennsylvania,62579,BS,1997-01-01
Bob Abrahamsen,1898540,Education,University of New Hampshire School of Law (Formerly known as Franklin Pierce Law Center),487990,Master of Intellectual Property (MIP),1997-01-01
Bob Abrahamsen,1898540,Education,University of California Los Angeles (UCLA),62218,BSEE,1992-01-01
Bob Abrahamsen,1898540,Education,University of New Hampshire School of Law (Formerly known as Franklin Pierce Law Center),487990,JD (summa Cum Laude),1997-01-01
Ilan Barzilay,1898541,Education,Cornell University,60457,BS,1996-01-01
Ilan Barzilay,1898541,Education,Georgetown University Law Center,79195,JD,1999-01-01
Doctor Eric Holland,1898544,Education,University of Miami,62467,BS,1981-01-01
Doctor Eric Holland,1898544,Education,Stanford University,61935,MD,1990-01-01
Doctor Eric Holland,1898544,Education,University of Chicago,42092,PhD,1985-01-01
Sergio Ramirez,1898547,Education,St John's University,61913,BS,
Sergio Ramirez,1898547,Education,Fordham University Graduate School of Business,1194461,MBA,
David Ettinger,1898548,Professional Qualifications,American Board of Internal Medicine (ABIM),36377,Certified,1976-01-01
David Ettinger,1898548,Professional Qualifications,American Board of Internal Medicine (ABIM),36377,Certified,1977-01-01
David Ettinger,1898548,Education,Johns Hopkins University School of Medicine,98942,Fellow,1975-01-01
David Ettinger,1898548,Education,University of Louisville School of Medicine,1192650,MD,1967-01-01
David Ettinger,1898548,Professional Qualifications,Mayo Clinic,1483379,Fellow,1971-01-01
Klaus Schuster,1898549,Education,Universitt Augsburg (University of Augsburg),62166,BA,1995-01-01
Klaus Schuster,1898549,Education,Universitt Augsburg (University of Augsburg),62166,Dipl Kfm,1997-01-01
Klaus Schuster,1898549,Professional Qualifications,Die Industrie- und Handelskammern (IHK),1963613,Certified,1991-01-01
Dave Heeke,1898551,Education,Ohio State University (OSU),61523,MA,1987-01-01
Dave Heeke,1898551,Education,Albion College,60026,BA,1983-01-01
Tim Englehart,1898552,Education,Ferris State University,111922,BS,1995-01-01
Grant Jones,1898553,Education,University of Cambridge,60268,MBA,2013-01-01
Grant Jones,1898553,Education,Southern Methodist University,61882,BBA,2005-01-01
Aaron Fransen,1898554,Education,Southern Illinois University Edwardsville,1100292,Masters Degree,1993-01-01
Aaron Fransen,1898554,Education,University of Northern Iowa,80814,Bachelor's Degree,1992-01-01
Alex Vayslep,1898557,Education,Cox School of Business Southern Methodist University (Formerly known as Edwin L Cox School of Business),733102,BBA,1983-01-01
David Allen,1898558,Education,Indiana University Bloomington,1337103,PhD,1980-01-01
Doctor Eileen O'Herlihy,1898563,Education,University College Cork (UCC),493744,BSc,1995-01-01
Doctor Eileen O'Herlihy,1898563,Education,University College Cork (UCC),493744,PhD,2002-01-01
Dustin Tibbitts,1898570,Education,Unknown Organisation,0,Licensed Marriage and Family Therapist (LMFT),
Dustin Tibbitts,1898570,Education,Brigham Young University,60212,Bachelor's Degree,2000-01-01
Dustin Tibbitts,1898570,Education,Southwestern Christian University,1605998,Masters Degree,
Dustin Tibbitts,1898570,Education,Amridge University,2423326,Masters Degree,2005-01-01
Matthew Oxman,1898580,Education,Columbia Law School,64891,JD,2006-01-01
Matthew Oxman,1898580,Education,Princeton University,61632,BA (magna cum laude),2001-01-01
Matthew Oxman,1898580,Education,Leonard N Stern School of Business New York University,42226,MBA,2014-01-01
Clive Bearman,1898581,Education,University of South Wales (USW),2688673,BSc (Hons),1993-01-01
John Kymissis,1898582,Education,Massachusetts Institute of Technology (MIT),40436,SB,1998-05-01
John Kymissis,1898582,Education,Massachusetts Institute of Technology (MIT),40436,MEng,1999-05-01
John Kymissis,1898582,Education,Massachusetts Institute of Technology (MIT),40436,PhD,2003-05-01
Jerry Chappell,1898588,Education,University of Maryland College Park,62449,BS,
Tim Flannery,1898589,Education,University of Ntre Dame,62544,BBA,2008-01-01
Tim Flannery,1898589,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,2015-01-01
Sabrina Keeley,1898592,Education,Michigan State University (MSU),61278,BA,
Cameron Reid,1898593,Education,Carroll School of Management Boston College,117631,BS,
Parthi Damodaraswamy,1898596,Education,University of Kentucky,62389,MS,2003-01-01
Parthi Damodaraswamy,1898596,Education,University of Kentucky,62389,MS,2007-01-01
Parthi Damodaraswamy,1898596,Education,University of Kentucky,62389,BS,
David Larson,1898598,Education,Washington and Lee University,62891,BS,2005-01-01
Chris Back,1898600,Education,Ohio University,61524,Studied,
Chris Back,1898600,Education,University of Massachusetts Boston,62457,Degree,
Michael Chass,1898601,Education,University of Missouri Columbia,62483,BSc,1992-01-01
Rob Daniel,1898605,Education,Duke University,60547,BS,1998-01-01
Chris Greig,1898606,Education,Boston University,60195,BS,1992-01-01
Jay Habegger,1898607,Education,University of Colorado Boulder,62260,Studied,2001-01-01
Connie Johnson,1898609,Education,State University of New York Fredonia (SUNY Fredonia),488461,BSc,1992-01-01
Steve Ustaris,1898611,Education,Fairfield University,39472,BS,1995-01-01
Amy Barra,1898613,Professional Qualifications,American Society of Association Executives (ASAE),420692,Certified Association Executive (CAE),
Amy Barra,1898613,Education,Rutgers University Newark,1896036,Masters Degree,2016-01-01
Amy Barra,1898613,Education,Thomas Edison State University,531566,BSc,2011-01-01
Doug Shattuck,1898617,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Doug Shattuck,1898617,Education,Georgetown University,60750,BS,1984-01-01
Shelby Berger,1898618,Education,Ohio State University (OSU),61523,Bachelor's Degree,2016-01-01
Steve Tschosik,1898619,Education,Southern Illinois University,61879,BS,1993-01-01
Mike Keohane,1898622,Education,University of Massachusetts Amherst (UMA),62456,BS,1989-01-01
Mike Keohane,1898622,Education,Boston University,60195,MS,1993-01-01
Doctor Joanne Buzaglo,1898623,Education,Temple University,62035,PhD,1996-01-01
Doctor Joanne Buzaglo,1898623,Professional Qualifications,Veterans Affairs Medical Center,624970,Postdoctoral Fellow,1999-01-01
Kevin Loiselle,1898625,Education,Carleton University,60283,Graduated,
Eric Mabley,1898626,Education,Bates College,79140,BA,1990-01-01
Bob Scaglione,1898627,Education,University of Scranton,62658,BS,
Bob Scaglione,1898627,Education,International Institute for Management Development (IMD),41177,Studied,
Sheri Madison-Kwarteng,1898628,Education,Howard University,60889,BA,
Alison Thompson,1898630,Education,Davidson College,1795510,Bachelor's Degree,2003-01-01
Alison Thompson,1898630,Education,Georgia State University (GSU),60755,MPA,2011-01-01
