name,name_id,edu_type,university,university_id,qualification,award_date
Jeff Carney,545294,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,
Jeff Carney,545294,Education,Queen's University,63329,BCom,1984-01-01
Ben Davies,545309,Education,Chartered Institute of Marketing (CIM) (UK),38129,Diploma,1989-01-01
Ben Davies,545309,Education,University of Essex,62296,BSc (Hons),1986-01-01
James Hays,545316,Professional Qualifications,Institute of Internal Auditors (IIA),1234877,Certified,
James Hays,545316,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
James Hays,545316,Education,Information Systems Audit and Control Association Inc (ISACA),622969,Certified Information Systems Auditor (CISA),
James Hays,545316,Professional Qualifications,Institute of Internal Auditors (IIA),1234877,Certified Internal Auditor,
James Hays,545316,Education,Eastern Michigan University,82766,Bachelor's Degree,1985-01-01
Glenn Palmer,545317,Education,University of Rhode Island (URI),62631,Graduated,1975-01-01
Robert Mason,545320,Education,Oxford University,61561,Graduated,
Robert Mason,545320,Education,Vanderbilt University,62843,BS (magna Cum Laude),1994-01-01
Robert Mason,545320,Education,Wharton School University of Pennsylvania,64966,MBA,2001-01-01
Chris Nowell,545325,Education,University of Manchester,62441,BSc (Hons),1989-01-01
Henry Aszklar Jr,545328,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MS,1988-01-01
Henry Aszklar Jr,545328,Education,United States Naval Academy (USNA),377927,BS,1981-01-01
Professor Mike Ashford,545331,Education,Johns Hopkins University,61026,Masters Degree,1991-01-01
Professor Mike Ashford,545331,Education,University of Pittsburgh,62593,BA,1986-01-01
Felicia Bellows,545332,Education,Georgia Institute of Technology (GIT),60751,BS,1984-06-01
Elisabeth Castro,545333,Education,University of Houston,62360,MS,1992-01-01
Elisabeth Castro,545333,Education,University of Houston,62360,BBA,
Elisabeth Castro,545333,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
R Barry,545335,Education,Leonard N Stern School of Business New York University,42226,MBA,1996-01-01
R Barry,545335,Education,Wesleyan University,62908,BA,1994-01-01
Jason Walker,545340,Education,California State University (CSU),60252,BA,1993-01-01
Jason Walker,545340,Education,University of San Francisco,62648,MA,1997-01-01
Jason Walker,545340,Professional Qualifications,Project Management Institute Inc (PMI),489712,Certified,
Frank Gartland,545343,Education,Purdue University,61638,BA,1991-05-01
Bartel Vander Iest,545345,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Richard McWilliams,545346,Education,Harvard Business School,63013,MBA,
Richard McWilliams,545346,Professional Qualifications,Westminister College,107247,BA,
B Whitbeck Jr,545347,Education,Harvard Business School,63013,MBA,1967-01-01
B Whitbeck Jr,545347,Education,Harvard College,63125,BA (Hons),1965-01-01
B Whitbeck Jr,545347,Education,Georgetown University Law Center,79195,Studied,1970-01-01
Louis Bradbury,545348,Education,Northwestern University,61494,BA,1968-01-01
Louis Bradbury,545348,Education,Harvard Law School,63035,JD,1971-01-01
Mike Hirons,545349,Education,University of Kansas,80243,BS,1993-01-01
Mike Hirons,545349,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Charlotte Armstrong,545350,Education,Columbia University,60434,MA,1950-01-01
Charlotte Armstrong,545350,Education,Harvard Law School,63035,LLB,1953-01-01
Charlotte Armstrong,545350,Education,Radcliffe College,79308,AB (cum laude),1949-01-01
Robb Chase,545352,Education,Richard Ivey School of Business University of Western Ontario (Ivey Business School),485046,Degree (Hons),1980-01-01
Sherri Hlavacek,545353,Education,Northwestern University,61494,MS,1994-01-01
Sherri Hlavacek,545353,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1986-01-01
Sherri Hlavacek,545353,Education,Purdue University,61638,BS,1985-01-01
Charles Svenson,545355,Education,Hamilton College,60814,BA (Hons),1961-01-01
Charles Svenson,545355,Education,Harvard Law School,63035,LLB (Cum Laude),1964-01-01
Bill Mitchell,545356,Education,North Georgia College and State University (NGCSU),110267,BS,
Glenn West,545358,Education,Xavier University,73904,MBA,1990-01-01
Glenn West,545358,Education,Transylvania University,79438,BS,1980-01-01
Jon Driscoll,545360,Education,Central Michigan University,60309,BS,1988-01-01
Jon Driscoll,545360,Education,Central Michigan University,60309,MBA,1990-01-01
Jon Driscoll,545360,Education,Wharton School University of Pennsylvania,64966,Executive Program,
Jon Driscoll,545360,Education,University of California San Diego (UCSD),79941,Studied,
Julie Cunningham,545361,Education,Stanford University Graduate School of Business,67360,Graduated,2004-01-01
Julie Cunningham,545361,Education,Stephen M Ross School of Business University of Michigan (University of Michigan Business School prior to 09/2004),747221,Graduated,1998-01-01
Julie Cunningham,545361,Education,Pepperdine University,61585,BS,
Marc Rogovin,545364,Education,Georgia Tech University,606945,BS,
Willie Chiang,545366,Education,Wharton School University of Pennsylvania,64966,Advanced Management Program,2004-01-01
Willie Chiang,545366,Education,South Dakota School of Mines and Technology,626268,BE,1981-01-01
Sig Cornelius,545367,Education,Stanford University Graduate School of Business,67360,MS,
Sig Cornelius,545367,Education,Iowa State University of Science and Technology,60987,BS,1976-01-01
Sig Cornelius,545367,Education,Purdue University,61638,MS,
Doctor Pat Walicke,545372,Education,Harvard Medical School,63348,MD,1980-01-01
Doctor Pat Walicke,545372,Education,Harvard University,63830,PhD,1980-01-01
Doctor Pat Walicke,545372,Education,Massachusetts Institute of Technology (MIT),40436,BS,1973-01-01
Donald Brooks,545373,Education,North Carolina State University (NCSU),61450,MSE,1993-01-01
Donald Brooks,545373,Education,North Carolina State University (NCSU),61450,BSEE,
Ric Gale,545374,Education,University of Idaho,62364,Executive Course,
