name,name_id,edu_type,university,university_id,qualification,award_date
Doctor M Riley,555823,Education,University of Sydney,62715,BVSC,1965-01-01
Doctor M Riley,555823,Education,American College of Veterinary Pathologists,783849,Doctor of Veterinary Medicine (DVM),
Doctor M Riley,555823,Education,University of Melbourne,62463,Masters Degree,
Sean Valashinas,555825,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Sean Valashinas,555825,Education,University of Scranton,62658,BS,
Ray Day,555827,Education,Wayne State University,80234,BA,1988-01-01
Robert Peabody,555831,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Robert Peabody,555831,Education,University of Michigan,63187,Bachelor's Degree,
Scott Sporrer,555833,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Scott Sporrer,555833,Education,University of San Diego (USD),62647,BS,1993-01-01
Scott Sporrer,555833,Professional Qualifications,Exit Planning Institute,1666204,Certified,2017-10-01
Darius Gilanfar,555839,Professional Qualifications,National Restaurant Association Educational Foundation (NRAEF),101922,Foodservice Management Professional (FMP),
Michael LaBelle,555844,Education,University of Colorado,63056,BS,
Mike Walsh,555845,Education,Eastern Nazarene College,782467,BS (magna Cum Laude),1994-01-01
Mark Diker,555848,Education,Harvard Business School,63013,MBA,1996-06-01
Mark Diker,555848,Education,Harvard College,63125,BA (Cum Laude),1988-06-01
Doctor Brad Hall,555850,Education,California State University (CSU),60252,Bachelor's Degree,
Doctor Brad Hall,555850,Education,Tulane University,62098,PhD,
Doctor Brad Hall,555850,Education,Tulane University,62098,Masters Degree,
R Porter,555863,Education,University of Kentucky,62389,Graduated,
Keith Knapstad,555864,Education,University of Montana,62488,BS,1984-01-01
Robin Shield,555865,Education,Columbian College of Arts & Sciences,2595002,BA,1985-01-01
Nalluru Murthy,555866,Education,Osmania University,102177,BS,2004-01-01
Nalluru Murthy,555866,Education,National Institute of Industrial Engineering (NITIE),920095,MS,
Paul Wiesner,555867,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MBA,1997-01-01
Paul Wiesner,555867,Education,Claremont McKenna College,87047,BA,1987-01-01
Neil Call,555868,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Craig Colmar,555869,Education,Northwestern University,61494,BA,1974-01-01
Craig Colmar,555869,Education,Rheinische Friedrich Wilhelms Universitt Bonn (University of Bonn),62194,Graduated,
Craig Colmar,555869,Education,Northwestern University Pritzker School of Law,638744,JD,1977-01-01
John Forch,555874,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
John Forch,555874,Professional Qualifications,State of Florida,78984,Certified Public Accountant,
John Forch,555874,Professional Qualifications,Commonwealth of Virginia,424028,Certified Public Accountant,
Mike Wozniak,555875,Education,Indiana University,60920,BA (Distinction),1976-01-01
