name,name_id,edu_type,university,university_id,qualification,award_date
Jim Batten,204707,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Jim Batten,204707,Education,University of Central Missouri (Formerly known as Central Missouri State University),1378298,BBA,1984-01-01
Luis Belmonte,204710,Education,University of California Berkeley,62215,Graduated,
Luis Belmonte,204710,Education,University of Santa Clara,492646,BA,1962-01-01
Luis Belmonte,204710,Education,California Real Estate Licensing School,2526515,Licensed Real Estate Broker (LREB),
Luis Belmonte,204710,Education,University of Chicago,42092,Graduated,
Kate McDonough,204711,Education,Fordham University,60696,BS,1978-01-01
Kate McDonough,204711,Education,Fordham University School of Law,106197,JD,1982-01-01
Bob Sloan,204715,Education,Harvard Law School,63035,JD,1972-01-01
Bob Sloan,204715,Education,University of Michigan,63187,BA (magna cum laude),1969-01-01
Gary Taylor,204717,Education,Harvard Business School,63013,Advanced Management Program,
Gary Taylor,204717,Education,Virginia Military Institute,79409,BS,1975-01-01
Gary Taylor,204717,Education,Virginia Polytechnic Institute and State University (Virginia Tech),110197,MS,1980-01-01
Jeff Jackson,204718,Education,Dartmouth College,60488,BA,1977-01-01
Jeff Jackson,204718,Education,Kellogg School of Management Northwestern University,77878,MBA,1984-01-01
Scott Steffey,204719,Education,Skidmore College,61845,Bachelor's Degree,1981-01-01
W Lynch Jr,204720,Education,North Carolina State University (NCSU),61450,Attended,
W Lynch Jr,204720,Education,Lees-McRae College,465536,Attended,
W Lynch Jr,204720,Education,Reynolds High School,811812,Graduated,1975-01-01
Mark Brown,204722,Education,Harvard University,63830,MBA,
Mark Brown,204722,Education,Duke University,60547,BA,1978-01-01
Mark Brown,204722,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Jerry Friedman,204723,Education,University of California Los Angeles (UCLA),62218,BA,1966-01-01
Jerry Friedman,204723,Education,UCLA School of Law,640561,JD,1969-01-01
Gregg Kalvin,204724,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Gregg Kalvin,204724,Education,San Diego State University (SDSU),61775,BS,
Gregg Kalvin,204724,Education,San Diego State University (SDSU),61775,Degree,
Gadi Maier,204725,Education,University of California Los Angeles (UCLA),62218,BS,1978-01-01
Gadi Maier,204725,Education,Anderson Graduate School of Management University of California,66884,MBA,
Kevin O'Reagan,204726,Education,Johns Hopkins University,61026,Masters Degree,
Kevin O'Reagan,204726,Education,University of Maryland College Park,62449,BA,1979-01-01
Mark Pyke,204727,Education,Northeastern University,61472,BS,1983-01-01
Mark Pyke,204727,Education,University of Michigan,63187,MBA,1989-01-01
Dave Ireland,204728,Education,Richmond College,66871,BS,1965-01-01
Leo D'Angelo,204729,Education,St Michaels College Vermont,1047991,BS,1985-01-01
Michael Pappagallo,204730,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Michael Pappagallo,204730,Education,Iona College,79469,BBA,1981-01-01
Steven McArthur,204731,Education,McGill University (Canada),61248,BA,1977-01-01
Steven McArthur,204731,Education,New York University School of Law,574794,JD,
Rick Reidy,204732,Education,Boston University School of Management,591811,BS (magna Cum Laude),1982-01-01
