name,name_id,edu_type,university,university_id,qualification,award_date
Luis Dominguez,757013,Education,Kean University College of Business and Public Management,2956822,BA,
Luis Dominguez,757013,Education,Kean University College of Business and Public Management,2956822,BSc,
T Conley,757014,Professional Qualifications,MICROSOFT CORP,20601,Certified Engineer,
Jim Clark,757015,Education,University of Washington,62785,Executive Program,
Jim Clark,757015,Education,Pacific Coast Banking School,64214,Executive Program,2007-01-01
Jim Clark,757015,Education,Oregon State University,61547,BS,1982-01-01
Meetesh Patel,757017,Education,Washington College of Law American University,597379,JD,2000-01-01
Meetesh Patel,757017,Education,University of Maryland Baltimore County,916134,BA,1997-01-01
Chuck Pollock,757018,Education,North Carolina State University (NCSU),61450,MS,1968-01-01
Chuck Pollock,757018,Education,North Carolina State University (NCSU),61450,PhD,1972-01-01
Chuck Pollock,757018,Education,North Carolina State University (NCSU),61450,BS,1962-01-01
Doctor Matt Gonda,757019,Education,Johns Hopkins University,61026,PhD,1982-01-01
Doctor Matt Gonda,757019,Education,George Mason University,78700,MS,1976-01-01
Doctor Matt Gonda,757019,Education,University of Virginia,62777,BS,1971-01-01
Joanne Forsberg,757021,Education,University of Portland,378047,BS,
Joanne Forsberg,757021,Education,Moore School of Business University of South Carolina,533435,Graduated,2003-01-01
Joanne Forsberg,757021,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Frank McDaniel,757024,Education,Mercer University,61266,BS,1979-01-01
Frank McDaniel,757024,Education,Emory University School of Law,93777,LLM,1991-01-01
Frank McDaniel,757024,Education,Mercer University Walter F George School of Law,741471,JD,1982-01-01
Doctor Marcel Morin,757028,Education,Unknown Organisation,0,Studied,
Kendrick Armistead,757029,Professional Qualifications,Certified Commercial Investment Member (CCIM) Institute,489589,Certified,2000-01-01
Kendrick Armistead,757029,Education,University of Memphis (UoM),97372,BS,1985-01-01
Kendrick Armistead,757029,Education,University of Phoenix,94081,MBA,2005-06-01
Scott Duncan,757031,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1992-01-01
Scott Duncan,757031,Education,Southwest Texas State University,97842,BBA,1989-01-01
Edward Skaggs,757033,Education,Texas Tech University,62046,BA,1992-01-01
Josie Rubi,757034,Education,Santa Maria La Antigua University,1053735,Graduated,1996-01-01
Marjorie Singley-Hall,757035,Education,University of Georgia (UGA),62333,AB,1969-01-01
Marjorie Singley-Hall,757035,Professional Qualifications,National Association of Insurance Women International (NAIW),1106748,Certified Professional Insurance Woman (CPIW),
Marjorie Singley-Hall,757035,Professional Qualifications,Women's Business Enterprise National Council (WBENC),1231967,Certified,
Cees Wit,757036,Education,Nijenrode Business Universiteit (Nyenrode University),41458,Graduated,
Doctor Albert Brauer,757037,Education,University of Nebraska,62511,MD,1948-01-01
Terri Theisen,757038,Professional Qualifications,American Institute for Managing Diversity Inc (AIMD),122732,Graduated,2005-01-01
Terri Theisen,757038,Professional Qualifications,Leadership Atlanta,420609,Graduated,2007-01-01
Doug Feldkamp,757039,Education,Oregon State University,61547,Degree,
David Pere,757040,Education,University of Costa Rica,754725,Diploma,1973-01-01
Tom Grove,757041,Education,University of Wyoming,62819,BBA,1968-01-01
Tom Grove,757041,Professional Qualifications,American Bankers Association (ABA),79015,Graduated,1977-01-01
Tom Grove,757041,Education,Graduate School of Banking University of Colorado,621647,Graduated,1980-01-01
Jon Thompson,757045,Education,Lane Community College,1230520,Attended,1985-01-01
Rick Yecny,757047,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1979-01-01
Rick Yecny,757047,Education,University of Portland,378047,BBA,
Guus van Kesteren,757049,Education,Institute of Social Science Eindhoven,790239,Postgraduate Studies,1972-01-01
Guus van Kesteren,757049,Education,Nijenrode Business Universiteit (Nyenrode University),41458,BA,1962-01-01
Ron Green,757050,Education,Pacific Coast Banking School,64214,Graduated,2003-01-01
Matt Veatch,757051,Education,University of Colorado Boulder,62260,Graduated,
Matt Veatch,757051,Education,California State University-Dominguez Hills,733115,MBA,2004-01-01
Fernando Montero,757052,Education,Wharton School University of Pennsylvania,64966,MBA,
Fernando Montero,757052,Education,Universidad del Pacifico,910096,BS,
Regina Anderson,757053,Education,Kansas State University (KSU),62382,Bachelor's Degree,
Regina Anderson,757053,Education,Kansas State University (KSU),62382,Masters Degree,1970-01-01
Ron Linares,757054,Education,University of Florida,62323,BS,1985-01-01
Ron Linares,757054,Education,Nova Southeastern University,79815,Doctorate,2010-01-01
Ron Linares,757054,Education,Barry University,124982,Masters Degree,1995-01-01
David Haynes,757055,Education,University of Saskatchewan,82843,Bachelor's Degree,1989-01-01
David Haynes,757055,Education,George L Graziadio School of Business and Management Pepperdine University,467578,MBA,2002-01-01
Lt. Colonel Chet Wallack,757056,Education,University of Kansas,80243,BS,1964-01-01
Lt. Colonel Chet Wallack,757056,Education,Southern Illinois University,61879,MBA,
Lt. Colonel Fred Suggs Jr,757057,Education,Michigan State University (MSU),61278,Certified Internal Auditor,
Lt. Colonel Fred Suggs Jr,757057,Education,Kansas State University (KSU),62382,BS,1970-01-01
Lt. Colonel Fred Suggs Jr,757057,Education,University of Alabama (UA),62136,JD,1975-01-01
Steve Johnson,757058,Education,University of Massachusetts,63512,BS,1988-01-01
Alan Crane,757059,Education,Kansas State University (KSU),62382,BS,
Jeff Slowgrove,757060,Education,University of Michigan,63187,BBA,1980-01-01
James Anderson,757062,Education,University of South Florida (USF),62670,BS,
Bill Brock,757063,Education,Harvard Business School,63013,MBA,1977-01-01
Bill Brock,757063,Education,Harvard College,63125,BA (Cum Laude),1971-01-01
Ken Light,757064,Education,Fairleigh Dickinson University,60671,MS,1984-01-01
Ken Light,757064,Education,State University of New York at Binghamton,91092,BS,1980-01-01
Doctor Corey Levenson,757065,Education,Hampshire College,79437,BA,1976-01-01
Doctor Corey Levenson,757065,Education,University of California San Francisco (UCSF),62221,PhD,1981-01-01
Justice Anderson,757066,Education,University of Florida,62323,BA,
Mike Foley Sr,757068,Education,University of Florida,62323,MBA,1965-01-01
Mike Foley Sr,757068,Education,University of Ntre Dame,62544,BBA,1960-01-01
Vincent Raaijmakers,757069,Education,Technical High School Venlo,1195976,BS,
J Edwards,757070,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
J Edwards,757070,Education,University of Texas at San Antonio,79131,BBA,
J Edwards,757070,Education,University of Texas at San Antonio,79131,MBA,
Thomas Wells,757071,Education,Rochester Institute of Technology (RIT),80404,BS,1991-01-01
Thomas Wells,757071,Education,University of California Riverside (UCR),380092,MS,1994-01-01
Doctor Jeanne Noel,757072,Education,University of California Los Angeles (UCLA),62218,Post Doctoral Studies,
Doctor Jeanne Noel,757072,Education,University of Michigan,63187,BS,
Doctor Jeanne Noel,757072,Education,University of Michigan Ann Arbor,550078,PhD,
Lizanne Kelley,757073,Education,MassBay Community College,733245,Attended,1978-01-01
Doctor Tamas Bakos,757076,Education,Szegedi Tudomnyegyetem (University of Szeged) (Formerly known as JATE University of Szeged),740543,Doctorate,1987-01-01
Doctor Tamas Bakos,757076,Education,Institut de Chimie des Substances Naturelles (ICSN),940948,Post Doctoral Studies,
Anthony Maher,757077,Education,Boise State University,83249,BA,1970-01-01
Edward Levine,757078,Education,New York Law School,77963,Studied,
Colonel Robert Shiver,757080,Education,George Washington University,60749,MBA,
Nico Letschert,757082,Professional Qualifications,Certified Financial Planner Board of Standards Inc (USA) (CFP),105591,Certified Financial Planner,
Nico Letschert,757082,Education,College for Financial Planning,660920,Chartered Retirement Planning Counselor (CRPC),
Nico Letschert,757082,Professional Qualifications,Netherlands Institute of Banking and Finance,2057011,Degree,
Bob Lindman,757084,Professional Qualifications,Edison High School,1233933,Graduated,1961-01-01
Bob Lindman,757084,Education,University of Minnesota,62475,Attended,
Robert Grover,757085,Education,Michigan State University (MSU),61278,Attended,
