name,name_id,edu_type,university,university_id,qualification,award_date
Doctor Barry Feinberg,1406939,Education,SUNY Downstate Medical Center,488452,MD,
Doctor Barry Feinberg,1406939,Professional Qualifications,American Academy of Pain Management,623176,Certified,1996-09-01
Doctor Barry Feinberg,1406939,Education,American Board of Anesthesiology Inc,806643,Certified,1985-01-01
Doctor Barry Feinberg,1406939,Education,Washington University School of Law St Louis,826110,JD,
Jeannette Filippone,1407359,Education,University of San Diego School of Law,421175,JD,2003-01-01
Jacky Wang,1406948,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Jacky Wang,1406948,Education,Shanghai International Studies University (SISU),1211087,BA,2001-01-01
Stefano Vetralla,1406953,Education,Universit degli Studi di Milano (UNIMI) (University of Milan),63015,Bachelor's Degree,
Bill DeRosa,1406956,Education,Samuel Curtis Johnson Graduate School of Management Cornell University (S C Johnson Graduate School of Management),78597,MBA,
Bill DeRosa,1406956,Education,Hamilton College,60814,BA,
Frances West,1406957,Education,Washington and Lee University,62891,Studied,1977-01-01
Frances West,1406957,Education,Chinese University of Hong Kong,60349,Studied,1976-01-01
Frances West,1406957,Education,University of Kentucky,62389,BBA,1979-01-01
Frances West,1406957,Education,University of Massachusetts Boston,62457,Doctor of Science (Hons),2011-05-01
John Wiseman,1406958,Education,Duke University,60547,BA,1990-01-01
John Wiseman,1406958,Education,University of Edinburgh,60610,MBA,1991-01-01
Esteban Santos,1406959,Education,Rensselaer Polytechnic Institute (RPI),61687,MS,1994-01-01
Esteban Santos,1406959,Education,University of Puerto Rico,117001,BSEE,1990-01-01
Doctor Sasha Kamb,1406960,Education,California Institute of Technology (CALTECH),60243,PhD,1988-01-01
Doctor Sasha Kamb,1406960,Education,Harvard University,63830,BA,1981-01-01
Doctor Sasha Kamb,1406960,Education,University of California San Francisco (UCSF),62221,Postdoctoral Fellow,1992-01-01
Martin van Trieste,1406961,Education,Temple University School of Pharmacy,930506,Degree,1985-01-01
Doctor Mark Board,1406963,Education,University of Minnesota,62475,BS (Hons),1975-01-01
Doctor Mark Board,1406963,Education,University of Minnesota,62475,MS,1977-01-01
Doctor Mark Board,1406963,Education,University of Minnesota,62475,PhD,1994-01-01
