name,name_id,edu_type,university,university_id,qualification,award_date
Rebecca Kelley,1918006,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Doctor Dianne McCallister,1918007,Professional Qualifications,International Association for Six Sigma Certification (IASSC),2044588,Certified,
Doctor Dianne McCallister,1918007,Professional Qualifications,HCA Management Services LP,1070084,Completed,
Doctor Dianne McCallister,1918007,Education,Unknown Organisation,0,Certified,
Doctor Dianne McCallister,1918007,Education,University of Colorado School of Medicine Denver,752347,MD,1986-01-01
Doctor Dianne McCallister,1918007,Professional Qualifications,American College of Healthcare Executives (ACHE) (Formerly known as American College of Hospital Administrators),51787,Fellow,
Doctor Dianne McCallister,1918007,Professional Qualifications,International Board for Certification of Safety Managers (BCHCM),2475158,Certified,
Doctor Dianne McCallister,1918007,Education,University of Denver Daniels College of Business,753221,Executive MBA,2005-01-01
Colonel IKE Turner,1918009,Education,United States Air Force Air Command and Staff College,1479226,Attended,2006-01-01
Colonel IKE Turner,1918009,Education,United States Air Force Academy (USAFA),62113,BS,1993-01-01
Colonel IKE Turner,1918009,Education,Squadron Officer School (SOS),110031,Graduated,2000-01-01
Colonel IKE Turner,1918009,Education,United States Air Force Air War College,482832,Attended,2011-01-01
Colonel IKE Turner,1918009,Education,Sheppard Air Force Base,1234216,Completed,1995-01-01
Colonel IKE Turner,1918009,Education,Luke Air Force Base,1344839,Graduated,1995-01-01
Colonel IKE Turner,1918009,Education,Reese Air Force Base,1471567,Training Program,1994-01-01
Colonel IKE Turner,1918009,Education,Nellis Air Force Base,1687489,Graduated,1999-01-01
Nancy Jackson,1918010,Education,University of Colorado,63056,PhD,1984-01-01
Nancy Jackson,1918010,Education,University of Colorado,63056,Bachelor's Degree,
Nancy Jackson,1918010,Education,University of Colorado,63056,MA,
Evan Russo,1918011,Education,Columbia Law School,64891,JD,1998-01-01
Evan Russo,1918011,Education,Wharton School University of Pennsylvania,64966,MBA,2001-01-01
Evan Russo,1918011,Education,Queens College City University of New York,79873,BA,
Meghan Heide,1918012,Education,Fairfield University,39472,BA,2003-01-01
Brigadier General Sumo Dunstan,1918013,Education,United States Air Force Air Command and Staff College,1479226,Studied,2004-01-01
Brigadier General Sumo Dunstan,1918013,Education,United States Air Force Academy (USAFA),62113,BS,1987-01-01
Brigadier General Sumo Dunstan,1918013,Education,United States Air Force Air War College,482832,Studied,2008-01-01
Brigadier General Sumo Dunstan,1918013,Education,Peterson Air Force Base,1264884,Studied,2011-01-01
Brigadier General Sumo Dunstan,1918013,Education,Peterson Air Force Base,1264884,Studied,2012-01-01
Brigadier General Sumo Dunstan,1918013,Professional Qualifications,Marine Corps Air Station (MCAS),1565290,Studied,1993-01-01
Bill Holen,1918014,Education,University of Minnesota,62475,BA,
Grant Hosford,1918015,Education,Claremont McKenna College,87047,BA,
Grant Hosford,1918015,Education,Fletcher School of Law and Diplomacy Tufts University,117861,MA,
Doctor Dmitri Petrov,1918017,Education,Harvard University,63830,PhD,1997-01-01
