name,name_id,edu_type,university,university_id,qualification,award_date
Jason Weiss,1598912,Education,Stanford University,61935,MS,
Doctor Mike Schneider,1333945,Education,University of Miami,62467,BS,1995-01-01
Paul Gomez,1333947,Education,United States Naval Academy (USNA),377927,BS,1992-01-01
Paul Gomez,1333947,Education,University of Rhode Island (URI),62631,MBA,1999-01-01
George Reichert,1333948,Education,Manhattan College,61218,BS (magna Cum Laude),1986-01-01
Doctor Michael Rogawski,1333956,Education,Amherst College,60055,BA (magna cum laude),1974-01-01
Doctor Michael Rogawski,1333956,Education,Yale University,62981,PhD,1980-01-01
Doctor Michael Rogawski,1333956,Education,Yale School of Medicine (Yale-New Haven Medical Center),79150,MD,1980-01-01
Doctor Ashok Shetty,1333959,Professional Qualifications,Duke University Medical Center,802369,Post Doctoral Studies,1995-01-01
Doctor Ashok Shetty,1333959,Education,All India Institute of Medical Sciences (AIIMS),862120,PhD,1990-01-01
Doctor Ashok Shetty,1333959,Education,Kasturba Medical College,923722,MS,1983-01-01
Doctor Ashok Shetty,1333959,Education,Bhandarkars Arts & Science College,1487667,BSc,1980-01-01
Jim Gallagher,1333964,Professional Qualifications,American Institute of Mining Engineers,537688,Professional Mining Engineer,
Jim Gallagher,1333964,Education,University of Queensland,90682,Certified,2012-01-01
Jim Gallagher,1333964,Education,Laurentian University,482635,BEng (Hons),1982-01-01
Kevin Kazubowski,1333968,Education,Fort Lewis College,572961,Graduated,1992-01-01
Brian Day,1333970,Education,University of Maryland College Park,62449,Degree,
Brian Day,1333970,Education,University of South Florida (USF),62670,Degree,
Marc Boatwright,1333975,Education,Wheaton College,78445,BA,1987-01-01
Marc Boatwright,1333975,Education,Harvard Law School,63035,JD,1990-01-01
Jim Garman,1333982,Education,University of Cambridge,60268,MA,1989-01-01
Jim Garman,1333982,Professional Qualifications,Royal Institution of Chartered Surveyors (RICS),35390,Chartered Surveyor,
David Sexton,1333990,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1986-05-01
David Sexton,1333990,Education,Georgia State University (GSU),60755,MS,1979-01-01
David Sexton,1333990,Education,Presbyterian College,78885,BA,1975-01-01
David Sexton,1333990,Education,J Mack Robinson College of Business Georgia State University,460260,MBA,1982-01-01
J Ashley,1333992,Education,Louisiana Tech University,256182,BS,1975-01-01
J Ashley,1333992,Education,Louisiana Tech University,256182,MS,1977-01-01
Victor Kazanjian Jr,1333993,Professional Qualifications,General Hospital Corporation (The) (Massachusetts General Hospital),41264,Certified,1983-01-01
Victor Kazanjian Jr,1333993,Education,Babson College,60120,Management Training Program,1995-01-01
Victor Kazanjian Jr,1333993,Education,Harvard University,63830,BA,1981-01-01
Victor Kazanjian Jr,1333993,Professional Qualifications,Episcopal Divinity School,746432,Masters Degree,1986-01-01
Jean Barnes,1333994,Education,Florida Institute of Technology,79758,MS,1990-01-01
Jean Barnes,1333994,Education,Auburn University,1354261,BS,1985-01-01
Phillip Plauger,1333997,Education,Michigan State University (MSU),61278,PhD,1969-01-01
Phillip Plauger,1333997,Education,Princeton University,61632,AB (Hons),1965-01-01
Phillip Plauger,1333997,Education,Baltimore Polytechnic Institute,485413,Diploma,1961-01-01
Greg Morris,1333999,Education,United States Navy Fighter Weapons School,944127,Graduated,
Greg Morris,1333999,Education,Pratt Community College,1545436,AA,1968-01-01
Greg Morris,1333999,Education,University of Texas at Austin,62742,BS,1971-01-01
Joel Slager,1334000,Education,Bryant University,813619,BS,2000-01-01
Bryan Mullis,1334001,Professional Qualifications,Chartered Global Management Accountant (CGMA),2066231,Chartered Global Management Accountant (CGMA),
Bryan Mullis,1334001,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Bryan Mullis,1334001,Education,Terry College of Business University of Georgia,100202,Masters Degree,2002-01-01
Bryan Mullis,1334001,Education,Georgia College & State University (GCSU),1389932,BA,1997-01-01
Adrian Bray,1334003,Education,Acadia University,488025,BS (Hons),1986-01-01
Adrian Bray,1334003,Education,University of Manitoba,62443,Certified,2002-01-01
Colinda Parent,1334005,Professional Qualifications,CFA Institute (Association for Investment Management and Research prior to 2004),594747,CFA,
Colinda Parent,1334005,Education,Richard Ivey School of Business University of Western Ontario (Ivey Business School),485046,MBA,1990-01-01
Josh van Deurzen,1334007,Education,University of Toronto,62752,JD,
Josh van Deurzen,1334007,Education,University of Toronto,62752,MBA,
Dave Copeland,1334008,Education,University of New Brunswick,62517,BSc,1995-01-01
Dave Copeland,1334008,Education,University of New Brunswick,62517,MSc,1999-01-01
Dave Copeland,1334008,Professional Qualifications,Association of Professional Geoscientists of Ontario (APGO),603978,Professional Geoscientist,
Doctor Chris Hale,1334009,Education,University of California Santa Barbara (UCSB),62214,MA,1978-01-01
Doctor Chris Hale,1334009,Education,University of Toronto,62752,BS,1974-01-01
Doctor Chris Hale,1334009,Education,University of Toronto,62752,PhD,1985-01-01
Doctor Chris Hale,1334009,Professional Qualifications,Geological Association of Canada,603966,Fellow,1985-01-01
Doctor Chris Hale,1334009,Professional Qualifications,Geoscientists Canada (Formerly known as Canadian Council of Professional Geoscientists (CCPG)),912344,Professional Geologist,
Paul Roberts,1334011,Education,University of Toronto,62752,MBA,
Paul Roberts,1334011,Education,Unknown Organisation,0,CEng,
Paul Roberts,1334011,Education,Unknown Organisation,0,PEng,
Paul Roberts,1334011,Education,McGill University (Canada),61248,Masters Degree,
Paul Roberts,1334011,Education,Unknown Organisation,0,MASc,
Paul Roberts,1334011,Education,McMaster University,61250,BA,
Rich Hagen Jr,1334014,Education,Southampton College Long Island University,2925217,BS,
Tom Desmond,1334015,Education,Michigan State University (MSU),61278,MA (Hons),1990-12-01
Tom Desmond,1334015,Education,Kellogg School of Management Northwestern University,77878,MBA (Distinction),1995-06-01
Tom Desmond,1334015,Education,University of Ntre Dame,62544,BA (Cum Laude),1988-05-01
Phil Claxton,1334016,Education,New York University College of Arts and Science,1013024,BA,1988-01-01
Phil Claxton,1334016,Education,Leonard N Stern School of Business New York University,42226,MBA,1993-01-01
Allard Luchsinger,1334018,Education,Universiteit Leiden (University of Leiden),37065,MA,1994-01-01
