name,name_id,edu_type,university,university_id,qualification,award_date
Kelly King,39271,Education,Stonier Graduate School of Banking Rutgers University,81782,Graduated,
Mike Tucker,39276,Education,Western Illinois University,63488,BA,
Bob Llamas,39281,Education,Pepperdine University,61585,MS,
Bob Llamas,39281,Education,California Polytechnic State University San Luis Obispo (Cal Poly San Luis Obispo),60249,BS,
Richard Zimmerman,39291,Education,Pennsylvania State University (Penn State University),61582,BA,1952-01-01
Herbert McDade Jr,39306,Education,University of Ntre Dame,62544,BS,
Herbert McDade Jr,39306,Education,Universit Laval (Laval University),605194,Baccalaureate,
Joerg Agin,39311,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,Attended,1988-01-01
Joerg Agin,39311,Education,University of Delaware,79387,BSBA,1965-01-01
Joerg Agin,39311,Education,Pepperdine University,61585,MBA,1979-01-01
Mike Benard,39321,Education,Temple University,62035,MEd,1971-01-01
Mike Benard,39321,Education,Temple University,62035,BA,1968-01-01
Mike Benard,39321,Education,John Carroll University (JCU),80640,AB,
Mike Benard,39321,Education,John Felice Rome Center Loyola University Chicago (JFRC),2063460,Graduated,1967-01-01
Charles Brown Jr,39326,Education,Cornell University,60457,BS,1973-01-01
Charles Brown Jr,39326,Education,Cornell University,60457,MS,1973-01-01
Charles Brown Jr,39326,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MS,1992-01-01
Charles Brown Jr,39326,Education,Rochester Institute of Technology (RIT),80404,MBA,1979-01-01
Mike Odrich,39331,Education,Stanford University,61935,BA,1985-01-01
Mike Odrich,39331,Education,Columbia Business School,63118,MBA,1992-01-01
Bob Brust,39336,Education,Pennsylvania State University (Penn State University),61582,BS,1965-01-01
Ken Chalk,39341,Education,East Carolina University,78858,BBA,1968-01-01
Ken Chalk,39341,Education,East Carolina University,78858,MBA,1971-01-01
Ken Chalk,39341,Education,Stonier Graduate School of Banking Rutgers University,81782,Graduated,
Jim Rosenthal,39346,Education,Yale College,64917,BA,
Jim Rosenthal,39346,Education,Harvard Law School,63035,JD,
Marty Coyne II,39351,Education,Fairleigh Dickinson University,60671,MBA,1985-01-01
Marty Coyne II,39351,Education,Fordham University,60696,BS,1971-01-01
Marty Coyne II,39351,Education,Wharton School University of Pennsylvania,64966,Advanced Management Program,1989-01-01
Frank Lattal,487611,Education,Bucknell University,60229,BS,
Carl Gustin Jr,39356,Education,Wheeling Jesuit University,487499,Bachelor's Degree,
Mark Rufeh,39361,Education,Manhattan College,61218,MBA,1991-01-01
Mark Rufeh,39361,Education,Mercy College,577534,BS,1983-01-01
Doctor Ted Lewis,39366,Education,Washington State University (WSU),62894,MS,1970-01-01
Doctor Ted Lewis,39366,Education,Washington State University (WSU),62894,PhD,1971-01-01
Doctor Ted Lewis,39366,Education,Oregon State University,61547,BS,1966-01-01
Carl Marchetto,39371,Education,Stevens Institute of Technology (SIT),61960,BS,1977-01-01
Carl Marchetto,39371,Education,California Institute of Technology (CALTECH),60243,Postgraduate Studies,1988-01-01
Carl Marchetto,39371,Education,California State University (CSU),60252,MS,1978-01-01
Doctor J McQuade,39376,Education,Carnegie Mellon University,41519,BS,
Doctor J McQuade,39376,Education,Carnegie Mellon University,41519,MS,
Doctor J McQuade,39376,Education,Carnegie Mellon University,41519,PhD,
Doctor J McQuade,39376,Professional Qualifications,Fermi National Accelerator Laboratory,106642,PhD,1983-01-01
Carlos del Salto,39381,Education,Roosevelt University,63519,MBA,
Carlos del Salto,39381,Education,Juan de Velazco College,139136,BA,1963-01-01
Michael Morley,39386,Education,Rochester Institute of Technology (RIT),80404,BBA,1969-01-01
Michael Morley,39386,Education,Massachusetts Institute of Technology (MIT),40436,MS,
Candy Obourn,39391,Education,Boston University,60195,BA (Hons),1972-01-01
Candy Obourn,39391,Education,Pennsylvania State University (Penn State University),61582,Executive Management Program,
Tom Russo,39396,Education,Fordham University,60696,BA,1965-01-01
Tom Russo,39396,Education,Samuel Curtis Johnson Graduate School of Management Cornell University (S C Johnson Graduate School of Management),78597,MBA,
Tom Russo,39396,Education,Cornell Law School,44710,JD,1969-01-01
Dan Palumbo,39401,Education,Pennsylvania State University (Penn State University),61582,MBA,1983-01-01
Dan Palumbo,39401,Education,University of Toronto,62752,BCom,1980-01-01
E Rajkowski,39406,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
E Rajkowski,39406,Education,Lehigh University,61143,BS,1979-01-01
Dave Drohan,39411,Education,Manhattan College,61218,BS,1959-01-01
Rob Shafir,39416,Education,Lafayette College,61118,BA,1980-01-01
Rob Shafir,39416,Education,Columbia Business School,63118,MBA,1984-01-01
Doctor Willy Shih,39421,Education,University of California Berkeley,62215,PhD,1979-01-01
Doctor Willy Shih,39421,Education,Massachusetts Institute of Technology (MIT),40436,BS,1973-01-01
Patrick Siewert,39426,Education,Rochester Institute of Technology (RIT),80404,Attended,
Patrick Siewert,39426,Education,Rochester Institute of Technology (RIT),80404,MS,
Patrick Siewert,39426,Education,Elmhurst College,100436,BS,1979-01-01
Jeff Vanderbeek,39431,Education,Bloomfield College,84697,BS,1978-01-01
Eric Steenburgh,39436,Education,Kettering University (GMI Engineering & Management Institute prior to 01/1998),44961,BS,
Eric Steenburgh,39436,Education,Rensselaer Polytechnic Institute (RPI),61687,Masters Degree,
Scott Reed,39456,Education,Stonier Graduate School of Banking Rutgers University,81782,Attended,
Scott Reed,39456,Education,Wake Forest University,62880,BS,1970-01-01
Scott Reed,39456,Education,University of North Carolina (UNC),40198,MBA,
Gary van Graafeiland,39461,Education,Union College,62108,BA,1970-01-01
Gary van Graafeiland,39461,Education,Cornell Law School,44710,JD,1972-01-01
Jarett Wait,39466,Education,Cornell University College of Arts and Sciences,420323,BA,1980-01-01
Rob Greene,39476,Education,East Tennessee State University,60559,BS,
Rob Greene,39476,Education,National Commercial Lending School (CLS),81783,Graduated,
Rob Greene,39476,Education,Stonier Graduate School of Banking Rutgers University,81782,Graduated,
Sherry Kellett,39481,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Sherry Kellett,39481,Education,Duke University,60547,BS (magna Cum Laude),1966-01-01
Charles Wilson III,39486,Education,University of North Carolina Chapel Hill,62533,BS,1977-01-01
Charles Wilson III,39486,Education,Stonier Graduate School of Banking Rutgers University,81782,Graduated,
Al Cleveland III,39491,Education,University of North Carolina (UNC),40198,JD,1959-01-01
Al Cleveland III,39491,Education,Edmund A Walsh School of Foreign Service Georgetown University,440238,BS,1956-01-01
Doctor Gerry Mayo,39501,Education,Boston University,60195,BA,1953-01-01
AJ Dooley Sr,39511,Education,University of South Carolina,62667,LLB,
AJ Dooley Sr,39511,Education,University of South Carolina School of Law,660340,JD,1954-01-01
AJ Dooley Sr,39511,Education,Lexington High School,2550395,Graduated,1947-01-01
Andy Goldsmith,39516,Education,Unknown Organisation,0,BS,1956-01-01
Jane Helm,39526,Education,University of Arkansas,76399,BA,1964-01-01
Jane Helm,39526,Education,Virginia Polytechnic Institute and State University (Virginia Tech),110197,MS,
Alan Seelenfreund,39531,Education,Cornell University,60457,BS,1958-01-01
Alan Seelenfreund,39531,Education,Cornell University,60457,MS,1960-01-01
Alan Seelenfreund,39531,Education,Stanford University,61935,PhD,1967-01-01
Philip Bancroft,39546,Education,Temple University,62035,BBA,1981-01-01
Bob Allen,489403,Education,University of Chicago,42092,MBA,
Philip Bancroft,39546,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Edward Sasser,39551,Education,North Carolina State University (NCSU),61450,BA,
Edward Sasser,39551,Education,University of Wisconsin,63062,Graduated,
Paul Boitmann,39561,Education,McCombs School of Business University of Texas at Austin,466303,BBA,1982-01-01
David Honan,39571,Education,Marquette University,61231,MBA,2000-01-01
David Honan,39571,Education,University of Wisconsin-Madison School of Business,487982,BBA,1991-01-01
Richard Kern,39581,Education,Marshall University (MU),251472,BS,1985-01-01
Ron Deal,39586,Education,Wake Forest University,62880,Graduated,1965-01-01
Mike Gatling,39591,Education,Mississippi State University,61301,BS,1970-01-01
Tom Efird,39596,Education,University of North Carolina Chapel Hill,62533,LLB,1961-01-01
Tom Efird,39596,Education,University of North Carolina Chapel Hill,62533,AB,
Thomas Glanzmann,39601,Education,International Institute for Management Development (IMD),41177,MBA,1983-01-01
Thomas Glanzmann,39601,Education,Dartmouth College,60488,BA,1980-01-01
Thomas Glanzmann,39601,Education,Laurence and Lori Fink Center for Finance & Investments UCLA Anderson School of Management,1623847,Certified,2004-01-01
Al Heller,39606,Education,DePaul University,60499,MBA,1982-01-01
Al Heller,39606,Education,University of Chicago,42092,BS,1975-01-01
Professor Doctor Richard Janeway,39611,Education,Unknown Organisation,0,MD,1958-01-01
Professor Doctor Richard Janeway,39611,Professional Qualifications,University of Pennsylvania Medical Center,82144,Graduated,1954-01-01
Eric Rodli,39616,Education,University of California San Diego (UCSD),79941,BA (summa cum laude),
Eric Rodli,39616,Education,University of Chicago Booth School of Business (University of Chicago Graduate School of Business prior to 2008),1342262,MBA,
James Maynard,39621,Education,East Carolina University,78858,BS,1965-01-01
James Maynard,39621,Education,Johnson & Wales University,736343,Doctorate (Hons),
Bob Rozek,39626,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Bob Rozek,39626,Education,Canisius College,60276,BS (cum laude),1982-01-01
Steven Scheyer,39636,Education,Pitzer College,78089,BA,1980-01-01
Steven Scheyer,39636,Education,Florida International University (FIU),82197,BS,
Chris Jacobs,39641,Education,Georgia State University (GSU),60755,MBA,1991-01-01
Chris Jacobs,39641,Professional Qualifications,Daemen College,488205,BS,1972-01-01
Paul Barringer II,39646,Education,George Washington University,60749,Postgraduate Degree,1954-01-01
Paul Barringer II,39646,Education,University of Virginia,62777,BS,1952-01-01
David Mckee,39651,Education,University of Oklahoma,62549,BA,
David Mckee,39651,Education,Harvard Law School,63035,JD (Cum Laude),
Martin Koffel,39656,Education,Stanford University Graduate School of Business,67360,MBA,
Martin Koffel,39656,Education,Stanford University,61935,MS,
Doctor J Lathem,39661,Education,Unknown Organisation,0,MD,
Gregory Young,39666,Education,Northern Illinois University,61475,BS,
Gregory Young,39666,Education,University of Illinois (UIC),62367,BS,1979-01-01
Gregory Young,39666,Education,York College,62990,MBA,1982-01-01
Dick Player Jr,39671,Education,Duke University,60547,Graduated,1956-01-01
