name,name_id,edu_type,university,university_id,qualification,award_date
Stuart Herro,1720605,Education,University of Wisconsin,63062,JD (Hons),1975-01-01
Stuart Herro,1720605,Education,Harvard University,63830,AB (cum laude),1969-01-01
Stuart Herro,1720605,Education,University of Wisconsin,63062,MBA,1976-01-01
Lori Hickman,1720606,Education,University of Wisconsin Law School,784807,JD,2005-01-01
Lori Hickman,1720606,Education,University of Wisconsin,63062,BA (Hons),2003-01-01
Terry Mackin,1720607,Education,California State University (CSU),60252,BA,1986-01-01
Terry Mackin,1720607,Education,Orange Coast College,61543,Studied,1984-01-01
Terry Mackin,1720607,Professional Qualifications,Rowan College at Burlington County (Formerly known as Burlington County College),731229,Studied,1980-01-01
Matthew Hills,1720608,Education,University of Wisconsin-Madison,751347,BA,2008-01-01
Matthew Hills,1720608,Education,Marquette University Law School,1204220,JD (Cum Laude),2014-01-01
Chase Horne,1720609,Education,Wake Forest University,62880,BA (Cum Laude),2006-01-01
Chase Horne,1720609,Education,University of Wisconsin Law School,784807,JD (Cum Laude),2011-01-01
Robert MacPherson,1720610,Education,Monmouth University,79516,BA,1975-01-01
Robert MacPherson,1720610,Education,Seton Hall University School of Law,464664,JD,1980-01-01
Robert MacPherson,1720610,Education,Brookdale Community College,735312,AA,1972-01-01
John Brock,1720611,Education,Case Western Reserve University (CWRU),60290,MBA,
John Brock,1720611,Education,Miami University Ohio,61276,BS,
Natalie Mantell,1720612,Education,Tufts University,62097,BA (Cum Laude),2002-01-01
Natalie Mantell,1720612,Education,Suffolk University Law School,78966,JD (magna Cum Laude),2005-01-01
Dan McCarthy,1720613,Education,University of Dayton,62274,BA,1971-01-01
Dan McCarthy,1720613,Education,Harvard Business School,63013,AMP,1994-01-01
Dan McCarthy,1720613,Education,Notre Dame Law School University of Notre Dame,642321,JD,1974-01-01
Dave Marston Sr,1720614,Education,Harvard Law School,63035,JD,1967-01-01
Dave Marston Sr,1720614,Education,Maryville College,420939,BA,1964-01-01
Michael McDonald,1720615,Education,Georgetown University,60750,BA,1984-01-01
Michael McDonald,1720615,Education,Seton Hall University School of Law,464664,JD (Cum Laude),1987-01-01
Brian McMahon,1720616,Education,Seton Hall University School of Law,464664,JD (Cum Laude),1977-01-01
Brian McMahon,1720616,Education,Colgate University,60399,BA,1974-01-01
Gurvendra Suri,1720617,Education,Motilal Nehru National Institute of Technology,1000809,BE,1985-01-01
Adam Borgatti,1720620,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,2006-06-01
Adam Borgatti,1720620,Education,McGill University (Canada),61248,BComm,1998-01-01
Sam Megerditchian,1720621,Education,Iona College,79469,BS,1989-01-01
Sam Megerditchian,1720621,Education,Polytechnic Institute of New York University (Formerly known as Polytechnic Institute of Brooklyn),82511,MS,1995-01-01
Sam Megerditchian,1720621,Education,St. John's University School of Law,735642,JD,2000-01-01
Doug Traver,1720622,Education,Brown University,60224,BA (magna cum laude),
Sheri Richard,1720623,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Sheri Richard,1720623,Education,University of Phoenix,94081,MBA,2002-01-01
Sheri Richard,1720623,Education,Northwestern Oklahoma State University,124537,BS,1992-01-01
Dave Kalez,1720625,Education,University of Portland,378047,MBA,1990-01-01
Dave Kalez,1720625,Education,Santa Clara University,61782,BS,1981-01-01
Bill Moran,1720626,Education,College of the Holy Cross,60424,BA,1985-01-01
Bill Moran,1720626,Education,Catholic University of America Columbus School of Law,79142,JD,1989-01-01
Rodd Langenhagen,1720627,Education,Princeton University,61632,BSE,1991-01-01
Rodd Langenhagen,1720627,Education,Stanford University Graduate School of Business,67360,MBA,
Sbastien Blondin,1720628,Education,University of Sherbrooke,488889,Bachelor's Degree,2003-01-01
George Murphy,1720629,Education,Boston College Law School (BCLS),82648,JD,1979-01-01
George Murphy,1720629,Education,Boston College,60193,BA (magna cum laude),1976-01-01
Kevin Scott,1720630,Education,University of Wisconsin Law School,784807,JD,1999-01-01
Kevin Scott,1720630,Education,Illinois State University,60905,BS,1992-01-01
Tim Monnin,1720631,Education,Brown University,60224,BA,1986-01-01
Tim Monnin,1720631,Education,College of Business University of Illinois at Urbana-Champaign (College of Commerce and Business Administration prior to 2003),1542737,MBA,1992-01-01
Megan Senatori,1720632,Education,University of Wisconsin-Madison,751347,BA (Distinction),1998-01-01
Megan Senatori,1720632,Education,University of Wisconsin Law School,784807,JD (Cum Laude),2001-01-01
Terry Myers,1720633,Education,University of Wisconsin,63062,MA,1969-01-01
Terry Myers,1720633,Education,University at Albany State University of New York (State University of New York at Albany (SUNYA)),875874,BA,1967-01-01
Terry Myers,1720633,Education,Maurice A Deane School of Law Hofstra University,2295973,JD,1974-01-01
Mark Sewell,1720634,Education,University of Wisconsin Law School,784807,JD (Cum Laude),1990-01-01
Mark Sewell,1720634,Education,University of Wisconsin-Madison,751347,BA,1988-01-01
Bob Shumaker,1720636,Education,University of Wisconsin Law School,784807,JD (Cum Laude),1986-01-01
Bob Shumaker,1720636,Education,University of Wisconsin-Madison,751347,BS (Distinction),1976-01-01
Bob Shumaker,1720636,Education,University of Wisconsin-Madison,751347,MS (Distinction),1983-01-01
Andrew Rippy,1720637,Education,Dartmouth College,60488,AB,
Andrew Rippy,1720637,Education,Leonard N Stern School of Business New York University,42226,MBA,
Bill Sjoholm,1720638,Education,Mitchell Hamline School of Law (William Mitchell College of Law prior to 12/2015),135372,JD,1978-01-01
Bill Sjoholm,1720638,Professional Qualifications,American Arbitration Association (AAA),52961,Certified,
Bill Sjoholm,1720638,Education,St Olaf College,79564,BA,1972-01-01
David Spitz,1720639,Education,Massachusetts Institute of Technology (MIT),40436,BS,1986-01-01
David Spitz,1720639,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MS,1989-06-01
David Spitz,1720639,Education,Massachusetts Institute of Technology (MIT),40436,MS,1987-01-01
Brewer Stone,1720641,Education,University of California Berkeley,62215,BA (Hons),1983-06-01
Brewer Stone,1720641,Education,Harvard University,63830,PhD,1994-01-01
Brewer Stone,1720641,Education,Paul H Nitze School of Advanced International Studies (SAIS) Johns Hopkins University,47014,MA (Distinction),1986-01-01
Eric Winn,1720642,Education,University of Oregon,62552,BS,1997-01-01
Sarah Hill,1720644,Education,Washington State University (WSU),62894,BA,
Sarah Hill,1720644,Education,Pacific Lutheran University (PLU),114017,MBA,2002-01-01
Scott Sampson,1720646,Education,Boston University,60195,Graduated,1993-01-01
Scott Sampson,1720646,Education,Northeastern University,61472,BS,1991-01-01
Scott Sampson,1720646,Education,Massachusetts Institute of Technology (MIT) Sloan School of Management,63283,MBA,2012-01-01
Jeff Nagel,1720654,Education,New York University School of Law,574794,JD (magna Cum Laude),1994-01-01
Jeff Nagel,1720654,Education,Cornell University,60457,AB (magna cum laude),1991-01-01
Jeff Nagel,1720654,Education,New York University (NYU),61424,MA,
Roger Knight,1720656,Education,Cornell University,60457,BS,2004-01-01
Matt Eschenburg,1720657,Education,Western State University of Law,834303,JD,1997-01-01
Matt Eschenburg,1720657,Education,Arizona State University,60074,BA,1993-01-01
Jayni Lanham,1720658,Education,University of Maryland University College (UMUC),640826,BA (summa cum laude),2005-01-01
Jayni Lanham,1720658,Education,University of Maryland School of Law (UMSL),481814,JD (magna Cum Laude),2008-01-01
Jayni Lanham,1720658,Education,University of Maryland University College (UMUC),640826,BS,2005-01-01
Glen Kruger,1720659,Professional Qualifications,FW Olin Graduate School of Business Babson College,1334407,MBA,2006-01-01
Glen Kruger,1720659,Education,Unknown Organisation,0,Certified,
Glen Kruger,1720659,Education,University of Natal,62507,BSc,1997-01-01
Dev Navare,1720660,Education,Veermata Jijabai Technological Institute (Formerly known as Victoria Jubilee Technical Institute),1100836,BS,1998-01-01
Dev Navare,1720660,Education,College of Arts and Sciences University at Buffalo,1603090,MBA,2002-01-01
Laura LaValle,1720661,Education,University of Florida Levin College of Law,583366,JD,1987-01-01
Laura LaValle,1720661,Education,Duke University,60547,BA,1984-01-01
Adam Noily,1720662,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,CFA,
Adam Noily,1720662,Education,University of California Berkeley,62215,BA (Hons),1998-01-01
Susan Nardone,1720663,Education,Villanova University,62858,BS (cum laude),1990-01-01
Susan Nardone,1720663,Education,Charles Widger School of Law Villanova University (Villanova University School of Law prior to 01/2016),466232,JD,1993-01-01
Brian Levey,1720664,Education,Cornell University,60457,BA,1980-01-01
Brian Levey,1720664,Education,George Washington University,60749,JD,1983-01-01
Pamela Marks,1720665,Education,University of Pennsylvania,62579,JD,1985-01-01
Pamela Marks,1720665,Education,University of Michigan,63187,BA (magna cum laude),1982-01-01
Camille Otero,1720666,Education,Bloomfield College,84697,BS (summa Cum Laude),1995-01-01
Camille Otero,1720666,Education,Rutgers School of LawNewark,1880288,JD,1998-01-01
Chris O'Brien,1720667,Education,Brown University,60224,AB,
Laura McAfee,1720668,Education,Carleton College,60282,BA (magna cum laude),1988-01-01
Laura McAfee,1720668,Education,University of Texas,63189,JD,1991-01-01
Craig Rogowski,1720670,Education,Stephen M Ross School of Business University of Michigan (University of Michigan Business School prior to 09/2004),747221,BBA (Distinction),1998-01-01
David McCray,1720671,Education,California State University Long Beach,82585,BSBA,1984-01-01
David McCray,1720671,Education,Davis School of Law University of California,747619,JD,1993-01-01
David McCray,1720671,Education,SJ Quinney College of Law University of Utah,1550287,LLM,1999-01-01
David McCray,1720671,Education,Golden Gate University,60763,MBA,1988-01-01
Mary Palisano,1720672,Education,University of Hartford,62350,BA,
Mary Palisano,1720672,Education,Elisabeth Haub School of Law Pace University (Pace Law School prior to 05/2016),635208,JD,
Renn Anderson,1720673,Education,Charles H Lundquist College of Business University of Oregon,501801,BS (summa Cum Laude),2008-01-01
Anthony Michaels,1720674,Education,College of William & Mary,60420,JD,1995-01-01
Anthony Michaels,1720674,Education,Virginia Polytechnic Institute and State University (Virginia Tech),110197,BS,1992-01-01
David Pascrell,1720675,Education,Fordham University,60696,BA,1990-01-01
David Pascrell,1720675,Education,Universit Paris Sorbonne - Paris IV (Paris Sorbonne University - Paris IV),63794,Diploma,1989-06-01
David Pascrell,1720675,Education,Seton Hall University School of Law,464664,JD,1995-01-01
Sara Mogharabi,1720677,Education,Claremont McKenna College,87047,BA,2006-01-01
Sara Mogharabi,1720677,Education,Trachtenberg School of Public Policy and Public Administration George Washington University (TSPPPA),1556855,Master of Public Policy (MPP),2012-01-01
Sara Mogharabi,1720677,Education,George Washington University Law School,82827,JD,2012-01-01
Jason Black,1720678,Education,Michael G Foster School of Business University of Washington,1061724,BA (Cum Laude),2002-01-01
Susanne Peticolas,1720679,Education,Barnard College,259346,BA (Cum Laude),1971-01-01
Susanne Peticolas,1720679,Education,Rutgers School of LawNewark,1880288,JD (Hons),1980-01-01
Bryan Moore,1720680,Education,University of Alabama (UA),62136,BA (magna cum laude),1997-01-01
Bryan Moore,1720680,Education,Tulane University Law School,129192,JD (magna Cum Laude),2000-01-01
Molly Branch,1720681,Education,Linfield College,377996,BS,
Wilson Moore,1720683,Education,University of the South Sewanee,94682,BS,1999-01-01
Wilson Moore,1720683,Education,Vermont Law School,482377,JD (magna Cum Laude),2004-01-01
James Petrucci,1720684,Education,Fordham University,60696,BS (summa Cum Laude),1996-01-01
James Petrucci,1720684,Education,New York University School of Law,574794,JD,1999-01-01
Matt Brischetto,1720685,Education,Harvard University,63830,AB,2002-01-01
Paolo Strino,1720722,Professional Qualifications,Ateneo Impresa Srl,1803932,Master's Degree (Hons),2001-01-01
Jon Cantwell,1720687,Education,Leventhal School of Accounting University of Southern California Marshall School of Business,1672764,BS,2004-01-01
Jon Cantwell,1720687,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,CPA,
Jen Porter,1720688,Education,Indiana University of Pennsylvania,60925,BA (Cum Laude),1997-01-01
Jen Porter,1720688,Education,Indiana University of Pennsylvania,60925,MA,1997-01-01
Jen Porter,1720688,Education,Elisabeth Haub School of Law Pace University (Pace Law School prior to 05/2016),635208,Certified,2001-01-01
Jen Porter,1720688,Education,Elisabeth Haub School of Law Pace University (Pace Law School prior to 05/2016),635208,JD (Cum Laude),2001-01-01
Samuel Portnoy,1720691,Education,University of Vermont,62771,BA,2003-01-01
Samuel Portnoy,1720691,Education,Brooklyn Law School,63628,JD (summa Cum Laude),2006-01-01
Andrew Jardine,1720692,Education,Bryant University,813619,BS,
Evan Mueller,1720693,Education,University of Alabama (UA),62136,BS,2005-01-01
Michael Quinn,1720694,Education,University of Delaware,79387,BA,1976-01-01
Michael Quinn,1720694,Education,Seton Hall University School of Law,464664,JD (Cum Laude),1981-01-01
Kevin Reich,1720695,Education,Georgetown University Law Center (Georgetown Law School),79195,JD,2006-01-01
Kevin Reich,1720695,Education,Princeton University,61632,AB (magna cum laude),2000-01-01
Frank Reilly Jr,1720697,Education,Georgetown University Law Center (Georgetown Law School),79195,LLM,1976-01-01
Frank Reilly Jr,1720697,Education,Fordham University School of Law,106197,JD,1970-01-01
Frank Reilly Jr,1720697,Education,Saint Peter's University (Formerly known as Saint Peter's College),2073053,BS,1967-01-01
Bert Riley Jr,1720698,Education,Marist College,79619,BS,
John Romeo,1720699,Education,Trinity College Hartford Connecticut,79157,BA,1992-01-01
John Romeo,1720699,Education,Western New England University School of Law (Western New England Law),2013000,JD,1995-01-01
Steve Kester,1720701,Education,California State University Northridge (Formerly known as San Fernando Valley State College),60261,BA,1974-01-01
Steve Kester,1720701,Education,University of California Davis,62216,MA,1975-01-01
Steve Kester,1720701,Education,Southwestern Law School,1197534,JD,1978-01-01
Bob Latham III,1720703,Education,Duke University,60547,AB (magna cum laude),1977-01-01
Bob Latham III,1720703,Education,Saint Louis University School of Law,465791,JD,1992-01-01
Robert Rudnick,1720704,Education,Rutgers School of LawNewark,1880288,JD,1991-01-01
Robert Rudnick,1720704,Education,School of Engineering Rutgers University,1193765,BS (Hons),1985-01-01
Limor Lehavi,1720705,Education,University of Haifa,62347,LLB,1994-01-01
Limor Lehavi,1720705,Education,University of San Diego School of Law,421175,LLM (cum laude),1996-01-01
Doctor Yan Ke,1720706,Education,Johns Hopkins University,61026,MS,
Doctor Yan Ke,1720706,Education,Johns Hopkins University,61026,PhD,
Doctor Yan Ke,1720706,Education,Tsinghua University,62095,BS,
Paul Saso,1720707,Education,New York University School of Law,574794,JD,2001-01-01
Paul Saso,1720707,Education,Drew University,60541,BA (summa cum laude),1998-01-01
Madeline Sherry,1720710,Education,Newton College of the Sacred Heart,106157,BA (Cum Laude),1974-01-01
Madeline Sherry,1720710,Education,Temple University Beasley School of Law,1238000,JD,1979-01-01
Steven Sholk,1720711,Education,New York University School of Law,574794,LLM,1988-01-01
Steven Sholk,1720711,Education,University of North Carolina School of Law,834019,JD (Hons),1981-01-01
Steven Sholk,1720711,Education,Rutgers University Newark,1896036,BA (Hons),1978-01-01
Mark Sidoti,1720712,Education,Fordham University,60696,BS (summa Cum Laude),1985-01-01
Mark Sidoti,1720712,Education,Fordham University School of Law,106197,JD,1988-01-01
Jennifer Smith,1720714,Education,Georgetown University,60750,BS (cum laude),2003-01-01
Jennifer Smith,1720714,Education,Seton Hall University School of Law,464664,JD (magna Cum Laude),2006-01-01
Jordon Solomon,1720715,Education,Franklin & Marshall College,60710,BA,1988-01-01
Jordon Solomon,1720715,Education,Benjamin N Cardozo School of Law Yeshiva University,1479000,JD (magna Cum Laude),1993-01-01
Jeffrey Cohen,1720716,Education,Albany Law School Union University,661893,JD (magna Cum Laude),1993-01-01
Jeffrey Cohen,1720716,Education,University of Vermont,62771,BA,1990-01-01
Natasha Songonuga,1720717,Education,State University of New Jersey Rutgers (Rutgers University),100431,BS,1998-01-01
Natasha Songonuga,1720717,Education,Center for Health & Pharmaceutical Law & Policy Seton Hall Law School,1850722,JD (Cum Laude),2003-01-01
Kristin Sostowski,1720718,Education,Harvard Law School,63035,JD,2001-01-01
Kristin Sostowski,1720718,Education,Swarthmore College,61976,BA (Hons),1997-01-01
Paul St Onge,1720719,Education,Georgetown University Law Center (Georgetown Law School),79195,JD,1987-01-01
Paul St Onge,1720719,Education,Catholic University of America,60292,BA (Cum Laude),1983-01-01
Christine Stearns,1720720,Education,Eagleton Institute of Politics,550207,MS,1996-01-01
Christine Stearns,1720720,Education,Douglass Residential College Rutgers University,1517231,BA,1991-01-01
Christine Stearns,1720720,Education,Rutgers School of LawCamden,2329920,JD,1996-01-01
Christopher Strate,1720721,Education,Antonin Scalia Law School George Mason University (George Mason University School of Law prior to 05/2016),464018,JD (Cum Laude),2005-01-01
Christopher Strate,1720721,Education,University of Pennsylvania School of Engineering and Applied Science,1234863,BS,2000-01-01
Paolo Strino,1720722,Education,Universit degli Studi di Napoli Federico II (University of Naples),63097,JD (Hons),2000-01-01
Paolo Strino,1720722,Education,University of Pennsylvania Law School,74077,LLM,2004-01-01
Paolo Strino,1720722,Education,Istituto di Economia e Politica dell'Energia e dell'Ambiente (IEFE) Universit Commerciale Luigi Bocconi,2126907,Masters Degree,2002-01-01
Jennifer Thibodaux,1720723,Education,Seton Hall University School of Law,464664,JD (magna Cum Laude),2005-01-01
Jennifer Thibodaux,1720723,Education,Bucknell University,60229,BA (Cum Laude),2002-01-01
Peter Torcicollo,1720724,Education,Bucknell University,60229,BA (Cum Laude),1991-01-01
Peter Torcicollo,1720724,Education,Rutgers School of LawNewark,1880288,JD,1994-01-01
Doctor Estelle Tsevdos,1720725,Education,Ohio State University (OSU),61523,PhD,1978-01-01
Doctor Estelle Tsevdos,1720725,Education,Ohio Wesleyan University,61525,BA (Cum Laude),1973-01-01
Doctor Estelle Tsevdos,1720725,Education,Case Western Reserve University School of Law,1221943,JD,1981-01-01
Jason Tuvel,1720727,Education,Rutgers School of LawNewark,1880288,JD,2004-01-01
Jason Tuvel,1720727,Education,Rutgers University New Brunswick,2419095,BA (Hons),2001-01-01
Peter Ulrich,1720728,Education,Wharton School University of Pennsylvania,64966,BSc,1981-01-01
Peter Ulrich,1720728,Professional Qualifications,New Jersey Society of Certified Public Accountants (NJSCPA),89747,Certified Public Accountant,1983-01-01
Peter Ulrich,1720728,Education,New York University School of Law,574794,LLM,1990-01-01
Peter Ulrich,1720728,Education,Rutgers School of LawNewark,1880288,JD,1986-01-01
Jordan Taylor,1720729,Education,School of International Service (SIS) American University,1232533,MA,2004-01-01
Jordan Taylor,1720729,Education,University of Wisconsin,63062,BA,2000-01-01
Jordan Taylor,1720729,Education,University of Wisconsin,63062,Certified,
