name,name_id,edu_type,university,university_id,qualification,award_date
Andrew Rosen,797493,Education,John F Kennedy School of Government Harvard University,37676,Master of Public Policy (MPP),1989-01-01
Andrew Rosen,797493,Education,University of California Berkeley,62215,BA,1986-01-01
Charles Citrin,797494,Education,University of Miami,62467,BBA (Hons),1969-01-01
Charles Citrin,797494,Education,New York University School of Law,574794,JD,1972-01-01
Lucina Rowe,797495,Education,University of Arizona (UOA),62155,BA,2006-01-01
Lorna Romero,797497,Education,Arizona State University,60074,BA,2008-01-01
Pat Doran,797498,Education,University of Ntre Dame,62544,BBA,1983-01-01
Pat Doran,797498,Education,Notre Dame Law School University of Notre Dame,642321,JD,1986-01-01
Pat Doran,797498,Education,Leadership Kansas,831718,Graduated,2009-01-01
Mickey Golden,797499,Education,University of Maryland College Park,62449,BS,1993-01-01
Mickey Golden,797499,Professional Qualifications,Chartered Global Management Accountant (CGMA),2066231,Chartered Global Management Accountant (CGMA),
Mickey Golden,797499,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Jill Synoga,797500,Education,Saint Xavier University,485120,BS,1998-01-01
Jill Synoga,797500,Education,Saint Xavier University,485120,MBA,2005-01-01
Hieu Tran,797501,Education,Arizona State University,60074,BS,2007-01-01
Izzy Havenick,797502,Education,University of Miami,62467,Attended,2000-01-01
Ken Sanders,797503,Education,Syracuse University,61983,Masters Degree,
Alesha Corey,797507,Education,Arizona State University,60074,BA,2008-01-01
Alesha Corey,797507,Education,Salpointe Catholic High School,1334956,Graduated,
Virgil Renzulli,797508,Education,Temple University,62035,Studied,1978-01-01
Virgil Renzulli,797508,Education,Wharton School University of Pennsylvania,64966,Graduated,1967-01-01
Virgil Renzulli,797508,Education,New York University (NYU),61424,Studied,1993-01-01
Virgil Renzulli,797508,Education,University of Pennsylvania,62579,BA,1966-01-01
Rory Gershon,797509,Education,New York School of Interior Design,1335084,Attended,
Rob Eslick,797511,Education,Iowa Central Community College,752343,Attended,
David Weinstein,797512,Education,Kellogg School of Management Northwestern University,77878,MBA,2000-01-01
David Weinstein,797512,Education,University of Wisconsin-Madison,751347,Graduated (cum laude),1992-01-01
Michael Goldberg,797514,Education,Florida International University (FIU),82197,BBA,1986-01-01
Doctor Marc Osborn,797515,Education,Arizona State University,60074,MA,1998-01-01
Doctor Marc Osborn,797515,Education,Arizona State University,60074,PhD,2003-01-01
Doctor Marc Osborn,797515,Education,Harvard University,63830,Studied,
Doctor Marc Osborn,797515,Education,FBI Citizens' Academy,663104,Graduated,2006-01-01
Doctor Marc Osborn,797515,Professional Qualifications,Valley Leadership Institute,1336512,Graduated,
Doctor Marc Osborn,797515,Education,University of Arizona (UOA),62155,BA,1992-01-01
Kyle Welborn,797516,Education,Loyola University Chicago,1578750,BA,2008-01-01
Patrick Fucik,797518,Education,Auburn University,1354261,Bachelor's Degree,1986-01-01
Jonathan Wheat,797519,Education,University of Toronto,62752,Postgraduate Studies,2001-01-01
Doctor Bob Hanna,797520,Education,Purdue University,61638,BS,
Winton Hinkle,797521,Education,Emporia State University,79212,BSE (Hons),1964-01-01
Winton Hinkle,797521,Education,Washburn University School of Law,80244,JD (magna Cum Laude),1968-01-01
Alfredo Gonzalez,797522,Education,University of St Thomas School of Law,422031,JD,1992-01-01
Alfredo Gonzalez,797522,Education,Barry University,124982,BA,1988-01-01
Rebecca Ward,797524,Education,University of Hawaii at Manoa,1336191,Graduated,
Doctor Bob Hillis,797526,Education,Rose-Hulman Institute of Technology (RHIT),61714,BSc,
Doctor Bob Hillis,797526,Education,Indiana University,60920,MBA,
Marc Tilker,797527,Education,Villanova University School of Commerce and Finance,64951,BS,
Michael Clark,797529,Education,University of Kansas,80243,MBA,2003-01-01
Michael Clark,797529,Education,Ohio State University (OSU),61523,BS,1991-01-01
Michael Clark,797529,Education,Libertyville High School (LHS),1357856,Diploma,1986-01-01
David Howard,797532,Professional Qualifications,National Society of Professional Engineers (NSPE),74898,Registered Professional Engineer,
David Howard,797532,Education,Iowa State University,1246304,Bachelor's Degree,1988-01-01
Bob Wilkinson,797533,Education,University of Chicago,42092,MBA,1962-01-01
Bob Wilkinson,797533,Education,University of Iowa,62375,BS,
Eric Kilstrom,797534,Education,Smart Home University,2552505,Certified,
Eric Kilstrom,797534,Education,Northern Arizona University,79979,BA,1994-01-01
Eric Kilstrom,797534,Professional Qualifications,Paradise Valley Community College,1236486,Attended,
Eric Kilstrom,797534,Education,C David McVay Real Estate School,2295169,Certified,
Eric Kilstrom,797534,Education,Performance School of Real Estate Finance,2295170,Certified,
Doctor Steve Helfgot,797536,Education,Northern Illinois University,61475,Doctor of Education (DEd),
Doctor Steve Helfgot,797536,Education,Washington University St Louis,82206,AB,
Doctor Steve Helfgot,797536,Education,Northwestern University,61494,MA,
Todd Colquitt,797537,Education,Princeton University,61632,Bachelor's Degree,1991-01-01
Todd Colquitt,797537,Education,Georgetown University,60750,Masters Degree,1995-01-01
Jerry Holden,797539,Education,Arizona State University,60074,JD,1988-01-01
Jerry Holden,797539,Education,Cornell University,60457,BS,1977-01-01
Hardy Hill,797540,Education,Indiana University of Pennsylvania,60925,BS,1992-01-01
Lee Webber,797541,Education,Unibetsedat Guahan (University of Guam),1190237,BBA,1980-01-01
