name,name_id,edu_type,university,university_id,qualification,award_date
Doctor Steve Windle,2161517,Education,University of Cambridge,60268,BA,1982-01-01
Doctor Steve Windle,2161517,Education,University of Otago,62555,MSc,1989-01-01
Doctor Steve Windle,2161517,Education,University of Southampton,62672,PhD,1994-01-01
Paul Casey,2161519,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,Chartered Accountant,
Paul Casey,2161519,Education,University of Toronto,62752,BComm,1985-01-01
Paul Casey,2161519,Professional Qualifications,Chartered Professional Accountants of Canada (CPA Canada),2017359,Chartered Professional Accountant,1987-01-01
Paul Casey,2161519,Professional Qualifications,Chartered Insolvency and Restructuring Professional (CIRP),2617262,Chartered Insolvency and Restructuring Professional (CIRP),
Stu Gilman,2161521,Education,Mayville State University,1057505,BSc,
Stu Gilman,2161521,Education,University of Winnipeg,80735,Studied,
John Stockdale Jr,2161523,Education,Thomas M Cooley Law School,100647,JD (summa Cum Laude),2007-01-01
John Stockdale Jr,2161523,Education,Citadel Military College of South Carolina,43508,BA,1992-01-01
Rodney Landes,2161524,Education,University of Arkansas,76399,BSc (summa cum laude),1994-01-01
Abdul Fitzgerald,2161525,Education,University of Louisiana at Lafayette (Formerly known as University of Southwestern Louisiana),137197,BBA,
Abdul Fitzgerald,2161525,Education,University of Scranton,62658,MBA,2014-01-01
Abhinav Poddar,2161527,Education,Columbia Business School,63118,MBA,2009-01-01
Abhinav Poddar,2161527,Professional Qualifications,Indian Institute of Management Indore,920445,Post Graduate Diploma,2004-01-01
Abhinav Poddar,2161527,Education,St Stephen's College,2565685,BA (Hons),2002-01-01
Katherine Lane,2161529,Education,Boston College,60193,BA,2000-01-01
Katherine Lane,2161529,Education,University of Connecticut School of Law,65371,Degree,2003-01-01
Ali Al-Ahmad,2161534,Education,McGill University (Canada),61248,MBA,2015-01-01
Ali Al-Ahmad,2161534,Education,Concordia University,60442,Bachelor's Degree,2010-01-01
Ali Al-Ahmad,2161534,Professional Qualifications,Project Management Institute Inc (PMI),489712,Project Management Professional,2018-01-01
Ali Al-Ahmad,2161534,Professional Qualifications,Ordre des ingnieurs du Qubec (Quebec Engineers Association),592424,PEng,2013-03-01
Ali Al-Ahmad,2161534,Professional Qualifications,Ontario Society of Professional Engineers (OSPE),1718768,PEng,2017-05-01
Patrick Keery,2161535,Education,Arizona State University,60074,BS,1992-01-01
Patrick Keery,2161535,Education,Brophy College Preparatory,467192,Studied,1987-01-01
Patrick Keery,2161535,Education,Phoenix School of Law,1345782,JD,2013-01-01
Hope VonBorkenhagen,2161537,Education,University of New Mexico,62522,BS,1993-01-01
Hope VonBorkenhagen,2161537,Education,Wichita State University,62949,MA,1999-01-01
Hope VonBorkenhagen,2161537,Education,Wichita State University,62949,PhD,2004-01-01
Craig Margulies,2161538,Education,University of Miami School of Law,460566,JD (Cum Laude),1996-01-01
Craig Margulies,2161538,Education,University of California Santa Barbara (UCSB) Extension,2416911,BA (Cum Laude),1992-01-01
Doctor Thomas Gennert,2161544,Education,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,Diploma,2009-01-01
Doctor Thomas Gennert,2161544,Education,Westflische Wilhelms Universitt Mnster (University of Mnster),62933,Doctor of Jurisprudence,2013-01-01
Doctor Thomas Gennert,2161544,Professional Qualifications,Oberlandesgericht Dsseldorf (Higher Regional Court of Dusseldorf),1969932,Attended,2013-01-01
Talitha Kozlowski,2161548,Education,University of Arizona (UOA),62155,BA,2001-01-01
Talitha Kozlowski,2161548,Education,James E Rogers College of Law University of Arizona,1102699,Studied,2004-01-01
William Noall,2161554,Education,University of Utah,62764,BS,1983-01-01
William Noall,2161554,Education,Pepperdine University School of Law,465814,JD (Cum Laude),1985-01-01
John Cassidy,2161556,Education,Imperial College London (Department of Chemistry),2420127,BSc (Hons),2010-01-01
John Cassidy,2161556,Education,University College London (UCL),62247,PhD,2014-01-01
Aaron Wernick,2161557,Education,University of Pennsylvania,62579,BA (magna cum laude),1994-01-01
Aaron Wernick,2161557,Professional Qualifications,American Board of Certification (ABC),1194830,Certified,
Aaron Wernick,2161557,Professional Qualifications,Economic Justice Institute University of Wisconsin Law School,2461897,JD,1999-01-01
Martin Poulin,2161558,Education,Universit de Montral,591809,LLB,2004-01-01
Mike Vermette,2161567,Professional Qualifications,Canadian Institutional Research and Planning Association (CIRPA),1937987,Certificate,
Mike Vermette,2161567,Professional Qualifications,Chartered Professional Accountants of Canada (CPA Canada),2017359,CPA,
Mike Vermette,2161567,Professional Qualifications,Canadian Institute of Chartered Accountants (CICA),56019,CA,
Mike Vermette,2161567,Education,Carleton University,60283,BCom,
Greg Smith,2161574,Education,Fairleigh Dickinson University,60671,BS,1988-01-01
Greg Smith,2161574,Education,Rider University,82615,MBA (summa cum laude),1994-01-01
Joseph Corneau,2161575,Education,Boston University,60195,BA,1999-01-01
Joseph Corneau,2161575,Education,Maurice A Deane School of Law Hofstra University,2295973,JD,2002-01-01
David Crook,2161578,Education,Clemson University,78370,BS,1992-01-01
David Crook,2161578,Education,UCLA Anderson School of Management,2460934,MBA,2003-01-01
Tina Rulo,2161581,Education,West Valley College (WVC),111322,Graduated,
Mark Gallo,2161583,Education,Indiana University Kelley School of Business,79674,BS,1982-01-01
Vernica Malo,2161584,Education,La Trobe University,743069,MBA,2003-01-01
Vernica Malo,2161584,Education,Mondragon Unibertsitatea (Mondragon University),1875794,Bachelor's Degree,2000-01-01
Vernica Malo,2161584,Education,Instituto Tecnologico y de Estudios Superiores de Monterrey (ITESM),262867,Postgraduate Degree,2009-01-01
Tina Turro,2161586,Professional Qualifications,Society for Human Resource Management (SHRM),116531,SHRM Certified Professional (SHRM-CP),
Tina Turro,2161586,Professional Qualifications,Human Resource Certification Institute Inc (HRCI) (HR Certification Institute),129257,Professional in Human Resources (PHR),
Tina Turro,2161586,Education,Indiana University Bloomington,1337103,BA,2005-01-01
Michael Kozole,2161587,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1978-01-01
Sam Poteet Jr,2161588,Education,Tennessee Technological University,95677,BS,1979-01-01
Sam Poteet Jr,2161588,Education,University of Tennessee College of Law,666600,JD,1982-01-01
Sam Poteet Jr,2161588,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,1986-01-01
Stan Ford,2161595,Education,Simon Fraser University,61839,MBA,1983-01-01
Stan Ford,2161595,Education,University of British Columbia (UBC),62203,BAppSc (Bachelor of Applied Science),1967-01-01
Stan Ford,2161595,Professional Qualifications,Engineers and Geoscientists of BC (EGBC),2918699,Registered Professional Engineer,
Doctor Aaron Osborne,2161602,Education,Royal College of Ophthalmologists,630587,MRC,
Doctor Aaron Osborne,2161602,Education,UCL Medical School,2325111,MBBS,1998-01-01
Carol Murdock,2161607,Education,Texas Woman's University,136472,BS,1988-01-01
Carol Murdock,2161607,Education,San Francisco State University,61777,MBA,1988-01-01
Doctor Azeret Zuniga,2161613,Education,University of Alberta,62142,PhD,2012-01-01
Doctor Azeret Zuniga,2161613,Education,University of British Columbia (UBC),62203,BSc,2005-01-01
A Christie,2161619,Education,University of Toronto,62752,BASc,
A Christie,2161619,Education,Schulich School of Business York University,622327,Attended,
A Christie,2161619,Education,Institute for the Study of Business Markets (ISBM) Pennsylvania State University,1280009,Attended,
Peter Donnelly,2161622,Education,Johns Hopkins University,61026,MBA,2007-01-01
Peter Donnelly,2161622,Education,Johns Hopkins University,61026,MS,2007-01-01
Paul Ebner,2161623,Education,Loyola University Maryland,1714053,BA,1984-01-01
Mike Faulkner,2161625,Education,Rochester Institute of Technology (RIT),80404,BS,1989-01-01
Mike Faulkner,2161625,Education,Simon Business School University of Rochester (William E Simon School of Business Administration prior to 2013),576553,MBA,2005-01-01
Clinton Ray,2161627,Education,London School of Economics (LSE) (London School of Economics and Political Science),38522,BSc,1996-01-01
Crispin Teufel,2161636,Professional Qualifications,Institut der Wirtschaftsprfer in Deutschland eV (IDW) (German Institute of Certified Public Accountants),42723,Certified Public Accountant,2003-01-01
Crispin Teufel,2161636,Education,Ruhr-Universitt Bochum (Ruhr University of Bochum),61732,MBA,2000-01-01
Crispin Teufel,2161636,Professional Qualifications,Hauptfachausschuss des Institutes der Wirtschaftsprufer (German Institute of Auditors),2998662,Certified Tax Adviser,2003-01-01
Doctor Tim Callahan,2161639,Education,Unknown Organisation,0,PhD,
Reed Varner,2161644,Education,University of Iowa,62375,BA,1996-01-01
Chris Staley,2161645,Education,University of St Thomas,80829,Graduated,
Jeremy Langevin,2161646,Education,Metropolitan State University,61274,Studied,
Jeremy Langevin,2161646,Education,Winona State University,93372,Studied,
Kent Stahl,2161647,Professional Qualifications,Institute of Chartered Financial Analysts (ICFA) (USA),41274,Chartered Financial Analyst,
Kent Stahl,2161647,Education,University of Chicago,42092,MBA,1987-01-01
Kent Stahl,2161647,Education,Ohio State University (OSU),61523,BSBA (summa cum laude),1985-01-01
Connie McGee,2161649,Education,Athens University,494220,BBA,1986-01-01
Alex Brnilovich Jr,2161650,Education,Northwestern University,61494,MBA,1988-01-01
Pat Caldwell,2161651,Education,San Jose State University,61780,BS,1988-01-01
Mary Edwards,2161657,Education,Temple University,62035,Bachelor's Degree,
Julie Harbert,2161659,Education,West Virginia University (WVU),62917,Bachelor's Degree,
Julie Harbert,2161659,Education,Fuqua School of Business Duke University,730113,MBA,2005-01-01
John Schroeder,2161662,Education,State University of New Jersey Rutgers (Rutgers University),100431,BS,1992-01-01
Raghav Nandagopal,2161664,Education,Pennsylvania State University (Penn State University),61582,MS,
Raghav Nandagopal,2161664,Education,Wharton School University of Pennsylvania,64966,Securities Industry Institute (SII) Program,
Raghav Nandagopal,2161664,Education,University of Madras,81013,BS,
Raghav Nandagopal,2161664,Education,University of Mumbai (University of Bombay prior to 09/1996),76151,MBA,
Amy Walker,2161665,Education,Shippensburg University,142236,BSBA,1993-01-01
Blue Lan,2161666,Education,National Sun Yat-Sen University,780353,MBA,2000-01-01
Blue Lan,2161666,Education,National Sun Yat-Sen University,780353,PhD,2005-01-01
Professor Kate Gong,2161668,Education,Wichita State University,62949,MBA,2000-01-01
Professor Kate Gong,2161668,Education,Newman University (Formerly known as Kansas Newman College),1335932,BS,
