name,name_id,edu_type,university,university_id,qualification,award_date
Stephanie Wells,1692493,Education,Boalt Hall School of Law University of California,77693,JD,2007-01-01
Norman Spindel,1692494,Education,Georgetown University Law Center (Georgetown Law School),79195,JD,1973-01-01
Norman Spindel,1692494,Education,State University of New Jersey Rutgers (Rutgers University),100431,BS (Hons),1970-01-01
Kelly Reinholdtsen,1692496,Education,University of California Hastings College of Law,60832,JD (Cum Laude),1995-01-01
Kelly Reinholdtsen,1692496,Education,Stanford University,61935,BA,1990-01-01
Yizhe Zhang,1692499,Education,Columbia University,60434,LLM,2006-01-01
Yizhe Zhang,1692499,Education,Shanghai University of Finance & Economics,807822,Bachelor's Degree,2000-01-01
Yizhe Zhang,1692499,Education,Peking University,78186,Masters Degree,2003-01-01
Jeff Misher,1692500,Education,Sy Syms School of Business Yeshiva University,598285,BA (summa cum laude),2000-01-01
Jeff Misher,1692500,Education,New York University School of Law,574794,JD (magna Cum Laude),2003-01-01
Jane Kim,1692503,Education,Harvard Law School,63035,JD (Cum Laude),2002-01-01
Jane Kim,1692503,Education,Columbia College Columbia University,60432,BA (Cum Laude),1999-01-01
Jason Rothschild,1692504,Education,Union College,62108,BA,1995-01-01
Jason Rothschild,1692504,Education,Boston University School of Law,833517,JD,2000-01-01
Isabelle van Sambeck,1692505,Education,University of Edinburgh,60610,LLM,1998-01-01
Jon Elsen,1692506,Education,Columbia University,60434,BA,1981-01-01
Eric Chafetz,1692509,Education,University of Michigan,63187,BA,2000-01-01
Eric Chafetz,1692509,Education,Brooklyn Law School,63628,JD (Cum Laude),2004-01-01
Tal Marnin,1692511,Education,St John's University,61913,JD,1996-01-01
Tal Marnin,1692511,Education,State University of New York (SUNY),61939,BA,1993-01-01
Sheng-Chi Kao,1692513,Education,University of Texas at Austin,62742,Bachelor's Degree,1987-05-01
Tom McKee Jr,1692515,Education,University of Virginia,62777,BA,2001-01-01
Tom McKee Jr,1692515,Education,George Washington University Law School,82827,JD,2004-01-01
Didi Chow,1692516,Education,University of California Irvine,383127,BA,2000-01-01
Didi Chow,1692516,Education,University of California Los Angeles (UCLA),62218,JD,2006-01-01
Jackie Java,1692517,Education,George Washington University Law School,82827,JD,2000-01-01
Jackie Java,1692517,Education,Pennsylvania State University (Penn State University),61582,BS,1997-01-01
Clyde Parker Jr,1692520,Education,J Reuben Clark Law School Brigham Young University,487780,JD (magna Cum Laude),1983-01-01
Clyde Parker Jr,1692520,Education,Columbus College of Art & Design,125067,BS,1971-01-01
Greg Ferrari,1692521,Education,University of Florida,62323,BS,1998-01-01
Russel Perkins,1692522,Education,University of Virginia School of Law,77982,JD,2000-01-01
Russel Perkins,1692522,Education,Harvard University,63830,BA (Cum Laude),1997-01-01
Katherine Sugden,1692523,Education,Northwestern University,61494,BA,2000-01-01
Katherine Sugden,1692523,Education,UCLA School of Law,640561,JD,2003-01-01
Chris Pepper,1692525,Education,Texas A&M University,62040,BA,1997-01-01
Chris Pepper,1692525,Education,Texas Tech University School of Law,565400,JD,2001-08-01
Chris Pepper,1692525,Education,Texas Tech University,62046,MS,2001-01-01
Judy Gechman,1692526,Education,University of Cincinnati,62243,BA,1970-01-01
Judy Gechman,1692526,Education,University of Cincinnati,62243,MA,1972-01-01
Judy Gechman,1692526,Education,University of Houston Law Center (UH),76671,JD (Cum Laude),1987-01-01
Joanna Bergmann,1692527,Education,Boston University School of Law,833517,JD,2001-01-01
Joanna Bergmann,1692527,Education,Perelman School of Medicine University of Pennsylvania (University of Pennsylvania School of Medicine prior to 2011),1955566,Masters Degree,2005-01-01
Joanna Bergmann,1692527,Education,Swarthmore College,61976,BA,1995-01-01
Joanna Bergmann,1692527,Education,Boston University School of Public Health (BUSPH),489028,MPH,2002-01-01
Ed Peterson,1692530,Education,Washington University St Louis,82206,BSBA,1963-01-01
Ed Peterson,1692530,Education,Southern Methodist University Dedman School of Law,1584273,LLB,1996-05-01
Marc Carmel,1692531,Education,University of Michigan Ann Arbor,550078,BBA,1994-01-01
Marc Carmel,1692531,Education,University of Michigan Ann Arbor,550078,Master of Accountancy (MAcc),1994-01-01
Marc Carmel,1692531,Education,Harvard Law School,63035,JD,2000-01-01
Marc Carmel,1692531,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Clara Hainsdorf,1692532,Education,Universit Pantheon Assas Paris 2 (Pantheon Assas Paris 2 University) (University of Paris II),97531,Postgraduate Degree,1999-01-01
Clara Hainsdorf,1692532,Education,Northwestern University Pritzker School of Law,638744,LLM,2001-01-01
Adam Plumbley,1692533,Education,Texas Christian University (TCU),62043,BA (magna cum laude),2002-01-01
Adam Plumbley,1692533,Education,Texas A&M University School of Law (Texas Wesleyan University School of Law prior to 08/2013),2060683,JD (Cum Laude),2006-01-01
Barry Putterman,1692536,Education,University of Texas at Austin,62742,BBA (Hons),1977-01-01
Barry Putterman,1692536,Education,University of Houston Law Center (UH),76671,JD,1980-01-01
Barry Putterman,1692536,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,
Nick Pyka,1692537,Education,University of Miami School of Law,460566,JD (Cum Laude),2005-01-01
Nick Pyka,1692537,Education,St Mary's University,63236,BA (summa cum laude),2002-01-01
Sierra Quinonez,1692539,Education,Texas A&M University,62040,BS (magna Cum Laude),2002-01-01
Sierra Quinonez,1692539,Education,Southern Methodist University Dedman School of Law,1584273,JD (Cum Laude),2007-01-01
Jon Ray,1692541,Education,Trinity University San Antonio Texas,109566,BA (Cum Laude),1973-01-01
Jon Ray,1692541,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,1988-01-01
Jon Ray,1692541,Education,St Mary's University School of Law,1511685,JD (Distinction),1977-05-01
Mark Kendrick,1692542,Education,Northwestern University Pritzker School of Law,638744,JD,2001-01-01
Mark Kendrick,1692542,Education,Loyola Marymount University (LMU),61187,MBA,1992-01-01
Mark Kendrick,1692542,Education,Purdue University,61638,BS,1985-01-01
Lance Schuler,1692543,Education,University of Texas,63189,BBA (Hons),1983-01-01
Lance Schuler,1692543,Education,University of Texas School of Law Austin,533430,JD (Hons),1986-05-01
Tom Reddin,1692544,Education,Marquette University,61231,BA,1981-01-01
Tom Reddin,1692544,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,1990-01-01
Tom Reddin,1692544,Education,Marquette University Law School,1204220,JD,1984-05-01
Joe Regan,1692545,Education,University of Texas at Arlington,62741,BA (summa cum laude),1998-01-01
Joe Regan,1692545,Education,Southern Methodist University Dedman School of Law,1584273,JD,2002-01-01
Rebecca Rentz,1692547,Education,University of Texas at Austin,62742,BA,1993-01-01
Rebecca Rentz,1692547,Education,University of Houston Law Center (UH),76671,JD,2000-01-01
Michelle Rieger,1692548,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,
Michelle Rieger,1692548,Education,University of New Mexico,62522,BA,1983-01-01
Michelle Rieger,1692548,Education,University of New Mexico School of Law (UNM School of Law),1955540,JD,1987-01-01
Ross Robinson,1692550,Education,Texas A&M University,62040,BS (cum laude),1989-01-01
Ross Robinson,1692550,Education,University of Texas School of Law Austin,533430,JD (Hons),1993-01-01
Ross Robinson,1692550,Education,Greenville High School (GHS),1477734,Studied,1984-01-01
Billy Rohrlich II,1692551,Education,Houston College of Law (Formerly known as South Texas College of Law),81426,JD,2003-01-01
Billy Rohrlich II,1692551,Education,Texas A&M University,62040,BBA,2000-01-01
Billy Rohrlich II,1692551,Education,University of Florida,62323,LLM,2004-01-01
Andrew Rosell,1692552,Education,Cox School of Business Southern Methodist University (Formerly known as Edwin L Cox School of Business),733102,BBA (Cum Laude),1998-01-01
Andrew Rosell,1692552,Education,Southern Methodist University Dedman School of Law,1584273,JD (Cum Laude),2002-01-01
Dominika Mizieliska,1692555,Education,Uniwersytet Warszawski (University of Warsaw),64466,MA,1996-01-01
Alicia Herrero,1692556,Education,George Washington University,60749,PhD,2003-01-01
Alicia Herrero,1692556,Education,Universit Commerciale Luigi Bocconi (Bocconi University of Milan),63019,Certified,1993-01-01
Alicia Herrero,1692556,Professional Qualifications,Kiel Institute for World Economics (IfW),77988,Masters Certificate,1994-01-01
Alicia Herrero,1692556,Education,Universidad de Burgos (University of Burgos),1695707,Diploma,1989-01-01
James Downes,1692558,Education,Harvard Law School,63035,JD,2001-01-01
James Downes,1692558,Education,Amherst College,60055,BA,1997-01-01
James Ruiz,1692562,Education,University of Texas at Austin,62742,BBA,1986-01-01
James Ruiz,1692562,Education,University of Texas School of Law Austin,533430,JD,1989-05-01
Aubree Greenspun,1692563,Education,Wellesley College,62904,Bachelor's Degree,1996-01-01
Carrie Rupprath,1692565,Education,cole Suprieure de Commerce de Paris (ESCP),60606,Studied,1999-01-01
Carrie Rupprath,1692565,Education,University of Texas School of Law Austin,533430,JD (Hons),2005-01-01
Carrie Rupprath,1692565,Education,University of Texas at Austin,62742,BBA,2000-01-01
Chuck Mack,1692566,Education,State University of New Jersey Rutgers (Rutgers University),100431,MBA,2011-01-01
Chuck Mack,1692566,Education,State University of New Jersey Rutgers (Rutgers University),100431,BA,1998-01-01
Erik Schulz,1692567,Education,Harvard Business School,63013,MBA,2002-01-01
Erik Schulz,1692567,Education,Universitt Bayreuth (University of Bayreuth),637913,Graduated,1997-01-01
John Rutherford,1692569,Education,University of Texas at Austin,62742,BBA (Hons),1980-01-01
John Rutherford,1692569,Education,University of Texas School of Law Austin,533430,JD,1982-01-01
Simon Mouyal,1692570,Education,Grenoble Graduate School of Business,593775,MBA,1999-01-01
Julie Sassenrath,1692571,Education,Southern Methodist University,61882,MA,1995-01-01
Julie Sassenrath,1692571,Education,Missouri State University (Southwest Missouri State University prior to 08/2005),61890,BS,1994-01-01
Julie Sassenrath,1692571,Education,University of Kansas School of Law,632015,JD,2000-01-01
Teresa Schneider,1692572,Education,Texas A&M University,62040,BS,1986-01-01
Teresa Schneider,1692572,Education,Houston College of Law (Formerly known as South Texas College of Law),81426,JD,1989-12-01
Steve Schueler,1692573,Education,Texas Christian University (TCU),62043,BA,1965-01-01
Steve Schueler,1692573,Education,University of Texas School of Law Austin,533430,JD,1968-05-01
Roland Chase,1692575,Education,University of Virginia School of Law,77982,JD,2001-01-01
Roland Chase,1692575,Education,Washington and Lee University,62891,BA (magna cum laude),1995-01-01
Derek Seal,1692576,Education,University of Texas at Austin,62742,BA,1991-01-01
Derek Seal,1692576,Education,St Mary's University School of Law,1511685,JD,1996-05-01
Robert Shaddox,1692577,Education,Rice University,61692,BS,1981-01-01
Robert Shaddox,1692577,Education,University of Houston Law Center (UH),76671,JD,1987-01-01
Kristen Sherwin,1692579,Education,Indiana University,60920,BA,1995-01-01
Kristen Sherwin,1692579,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,
Kristen Sherwin,1692579,Education,Baylor Law School,786190,JD (Cum Laude),2004-02-01
Brian Short,1692582,Education,Purdue University,61638,BS (Distinction),1994-01-01
Brian Short,1692582,Education,University of Tennessee,64218,MBA,1997-01-01
Brian Short,1692582,Education,University of Tennessee College of Law,666600,JD,1998-01-01
John Smart,1692584,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,
John Smart,1692584,Education,University of Arkansas School of Law,483590,JD (Hons),1987-01-01
John Smart,1692584,Education,Vanderbilt University,62843,BA (magna cum laude),1984-01-01
David Staas,1692587,Education,Texas A&M University,62040,MS,1998-01-01
David Staas,1692587,Education,University of Texas at Austin,62742,BBA (Hons),1996-01-01
David Staas,1692587,Education,University of Texas School of Law Austin,533430,JD (Hons),2004-01-01
Doctor Wayne Derkac,1692588,Education,Dartmouth College,60488,Attended,
Doctor Wayne Derkac,1692588,Education,Columbia University College of Physicians and Surgeons (CUCPS),116791,MD,1974-01-01
Doug Stewart,1692590,Education,University of Texas at Austin,62742,BA (Hons),1976-01-01
Doug Stewart,1692590,Education,University of Texas School of Law Austin,533430,JD (Hons),1979-01-01
Melissa Stewart,1692592,Education,Tulane University Law School,129192,JD (Cum Laude),1981-01-01
Melissa Stewart,1692592,Education,Newcomb College Institute Tulane University,1336462,BA,1978-01-01
Kristi Stotts,1692593,Education,Baylor Law School,786190,JD,2006-01-01
Kristi Stotts,1692593,Education,University of North Texas (UNT) (Formerly known as North Texas State University),62539,BBA (magna cum laude),2003-01-01
Kevin Sullivan,1692595,Education,University of North Texas (UNT) (Formerly known as North Texas State University),62539,BBA (magna cum laude),1979-01-01
Kevin Sullivan,1692595,Education,University of Texas School of Law Austin,533430,JD (Cum Laude),1982-01-01
Dan Susie,1692597,Education,Wabash College,62874,BA,1968-01-01
Dan Susie,1692597,Education,Southern Methodist University Dedman School of Law,1584273,JD,1972-01-01
Fred Tuthill,1692599,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Fred Tuthill,1692599,Professional Qualifications,Texas Board of Legal Specialization,484689,Certified,
Fred Tuthill,1692599,Education,University of Texas School of Law Austin,533430,JD (Cum Laude),1977-01-01
Fred Tuthill,1692599,Education,Rice University,61692,BA (magna cum laude),1974-01-01
Jeff Tinker,1692600,Professional Qualifications,Black Duck Software Inc,577780,Certified,2014-01-01
Jeff Tinker,1692600,Education,Texas A&M University,62040,BS,2002-01-01
Jeff Tinker,1692600,Education,Southern Methodist University Dedman School of Law,1584273,JD (Cum Laude),2007-01-01
Joe Mascia,1692602,Education,Fordham University,60696,BS,1988-01-01
Joe Mascia,1692602,Education,Fordham University School of Law,106197,JD,1991-01-01
Jill Strawbridge,1692603,Education,Macalester College,80775,BA (Cum Laude),1974-01-01
Jill Strawbridge,1692603,Education,Harvard Graduate School of Design,487547,Masters Degree,1976-01-01
Jill Strawbridge,1692603,Education,Columbia Law School,64891,JD,1987-01-01
D Vickers,1692605,Education,Mississippi State University,61301,BS,1976-01-01
Juliette Goyer,1692606,Education,Universit Pantheon Assas Paris 2 (Pantheon Assas Paris 2 University) (University of Paris II),97531,LLM,1993-01-01
Juliette Goyer,1692606,Education,Paris Bar School,1668944,Certified,
Juliette Goyer,1692606,Education,Lyce Claude Monet - Le Havre,1709292,Attended,1988-01-01
Steven Sandretto,1692608,Education,Michigan State University (MSU),61278,BA,1995-01-01
Steven Sandretto,1692608,Education,Fordham University School of Law,106197,JD,2002-01-01
Dan Zinman,1692610,Education,Brandeis University,60203,BA,1992-01-01
Dan Zinman,1692610,Education,Fordham University School of Law,106197,JD,1996-01-01
William Spencer,1692611,Education,University of Florida Levin College of Law,583366,JD,1966-01-01
William Spencer,1692611,Education,Duke University,60547,BA,1964-01-01
Ed Redder,1692612,Education,Muskingum College,114232,BA (summa cum laude),1995-01-01
Ed Redder,1692612,Education,Ohio State University Michael E Moritz College of Law,1335742,JD (Hons),1998-01-01
Jess Bissey,1692614,Education,Cornell University,60457,BA,2002-01-01
Jess Bissey,1692614,Education,University of Virginia,62777,JD,2007-01-01
Mike Heffernan,1692615,Education,Kellogg School of Management Northwestern University,77878,Executive MBA,2005-01-01
Mike Heffernan,1692615,Education,Arizona State University,60074,Bachelor's Degree,1992-01-01
Kryz Novotnaj,1692616,Education,Unknown Organisation,0,Bachelor's Degree,
Kryz Novotnaj,1692616,Education,Unknown Organisation,0,Certified Nutrition Specialist (CNS),
Kryz Novotnaj,1692616,Education,Unknown Organisation,0,Masters Degree,
Kryz Novotnaj,1692616,Education,Unknown Organisation,0,PhD,
Kryz Novotnaj,1692616,Professional Qualifications,National Wellness Institute Inc (NWI),1356642,Certified,
Darwin Hostelley,1692617,Professional Qualifications,US Federal Aviation Administration (FAA),91596,Certified,
Darwin Hostelley,1692617,Education,University of Hawaii,62352,Completed,
Darwin Hostelley,1692617,Education,Chaminade University of Honolulu (CUH),131291,Completed,
Bob Gary Jr,1692619,Education,Citadel Military College of South Carolina,43508,Graduated,1984-01-01
Jason Behnke,1692620,Education,Brown University,60224,Attended,2013-01-01
Jason Behnke,1692620,Education,Barry University,124982,MBA,2002-01-01
Jason Behnke,1692620,Education,Barry University,124982,Bachelor's Degree,
James Nicoll,1692621,Education,Cornell University,60457,BS,1998-01-01
James Nicoll,1692621,Education,University of Pennsylvania Law School,74077,JD (Cum Laude),2001-01-01
Dan McCaffrey,1692622,Education,University of Dallas,62273,BA,1994-01-01
Dan McCaffrey,1692622,Education,St John's College Annapolis,97072,Masters Degree,1996-01-01
Kate Barth,1692624,Education,Bowling Green State University,60200,Studied,2002-01-01
Kate Barth,1692624,Education,Arizona State University,60074,BA,2004-01-01
Austin Richardson,1692625,Education,Allegheny College,60035,BA (Cum Laude),1990-01-01
Austin Richardson,1692625,Education,University of Pittsburgh Law School,63372,JD (Cum Laude),1993-01-01
Jeff Goodfried,1692627,Education,University of Southern California (USC),62673,BA,1998-01-01
Jeff Goodfried,1692627,Education,Loyola Law School Los Angeles,2331657,JD,2007-01-01
Jeff Goodfried,1692627,Education,Loyola Marymount University (LMU),61187,MBA,2003-01-01
Ann Mao,1692628,Education,Fordham University School of Law,106197,JD,1996-01-01
Ann Mao,1692628,Education,Wellesley College,62904,Bachelor's Degree,1993-01-01
Ed Koenig,1692629,Professional Qualifications,American Institute of Certified Public Accountants (AICPA),54373,Certified Public Accountant,
Daniel Auger,1692638,Education,Universit Paris-Dauphine Paris (Paris-Dauphine University),57519,Executive MBA,2003-01-01
Daniel Auger,1692638,Education,Universit Laval (Laval University),605194,BASc,1989-01-01
Daniel Auger,1692638,Education,Universit du Qubec  Montral (UQAM),592717,MBA,2002-01-01
Habib Hanna,1692641,Education,University of Balamand (UOB),1584392,Masters Degree,1998-01-01
Terry Jimenez,1692643,Education,Kellogg School of Management Northwestern University,77878,MBA,2004-01-01
Terry Jimenez,1692643,Education,Northern Illinois University,61475,BS,1994-01-01
